,account_value
345,994878.002166748
346,995004.0016174316
347,998500.0019073486
348,999724.002456665
349,1003549.002456665
350,1003405.0022125244
351,1002565.0001525879
352,1003587.0021820068
353,1003028.0017852783
354,1001876.0005950928
355,1002071.0025787354
356,1002443.0019378662
357,1001057.0016860962
358,1004285.0023269653
359,1003647.0024108887
360,1004527.0015716553
361,1005661.0017776489
362,1004693.0025100708
363,1006763.0018234253
364,1004835.0019454956
365,1004079.0018081665
366,1004391.0013198853
367,1004279.0014266968
368,1004045.0017929077
369,1004590.0018692017
370,1005054.0018081665
371,1004982.001876831
372,1004874.0016937256
373,1004772.0016479492
374,1004772.0016479492
375,1004772.0016479492
376,1004772.0016479492
377,1004772.0016479492
378,1004772.0016479492
379,1004772.0016479492
380,1004800.0015258789
381,1005078.0014038086
382,1004796.0018157959
383,1004208.0020904541
384,1003893.0015563965
385,1004445.0016021729
386,1004704.0008544922
387,1006276.0025024414
388,1005464.0026092529
389,1006384.0007781982
390,1007977.0011901855
391,1007256.9999694824
392,1006399.0013122559
393,1003867.000579834
394,1004348.0041503906
395,1005200.0030517578
396,1005772.0035552979
397,1005482.0026397705
398,1005203.0014038086
399,1004707.0022583008
400,1004761.0034942627
401,1004201.0021209717
402,1003139.0018463135
403,1002851.0028839111
404,1001227.0017623901
405,1001491.0020828247
406,1001641.0026550293
407,1002049.0020751953
408,1002067.0024871826
409,1002361.0023498535
410,1002426.0025024414
411,1002910.0021362305
412,1003003.0025482178
413,1002875.0026702881
414,1002085.0017547607
415,1002421.0025787354
416,1003324.0005493164
417,1003012.0010375977
418,1003489.0033721924
419,1004739.0033721924
420,1004684.0000152588
421,1004600.0003814697
422,1006550.0003814697
423,1005290.0035858154
424,1004254.999923706
425,1003871.0033416748
426,1004696.0021972656
427,1004080.004119873
428,1003664.0045166016
429,1003652.001953125
430,1003608.0009460449
431,1004048.0033874512
432,1004858.0013275146
433,1004418.0019378662
434,1004688.0012512207
435,1004528.0014038086
436,1004704.0012359619
437,1005160.0025177002
438,1005248.0045318604
439,1005318.0042266846
440,1005354.0016174316
441,1006058.0024719238
442,1006107.0022583008
443,1006287.0018005371
444,1006902.0034790039
445,1006926.0025024414
446,1007191.0037994385
447,1006777.0023345947
448,1007253.0025482178
449,1006959.003829956
450,1007244.0036773682
451,1008252.0023345947
452,1007640.0032043457
453,1007288.0027770996
454,1007120.002746582
455,1007120.002746582
456,1007120.002746582
457,1007120.002746582
458,1007120.002746582
459,1007120.002746582
460,1007120.002746582
461,1007120.002746582
462,1007120.002746582
463,1007120.002746582
464,1007120.002746582
465,1007120.002746582
466,1007120.002746582
467,1007190.002822876
468,1007252.0030975342
469,1007429.0031433105
470,1007333.0024719238
471,1008433.0028533936
472,1008201.0021209717
473,1008558.0028533936
474,1008216.0022735596
475,1008243.0023193359
476,1008271.0021972656
477,1008260.0025177002
478,1008260.0025177002
479,1008260.0025177002
480,1008260.0025177002
481,1008260.0025177002
482,1008260.0025177002
483,1008260.0025177002
484,1008260.0025177002
485,1008260.0025177002
