,date,actions
448,2020-09-02,[40]
449,2020-09-03,[64]
450,2020-09-04,[-23]
451,2020-09-08,[-42]
452,2020-09-09,[-18]
453,2020-09-10,[-38]
454,2020-09-11,[-38]
455,2020-09-14,[-18]
456,2020-09-15,[-15]
457,2020-09-16,[37]
458,2020-09-17,[12]
459,2020-09-18,[15]
460,2020-09-21,[-53]
461,2020-09-22,[-56]
462,2020-09-23,[-30]
463,2020-09-24,[0]
464,2020-09-25,[5]
465,2020-09-28,[-37]
466,2020-09-29,[-30]
467,2020-09-30,[-17]
468,2020-10-01,[-20]
469,2020-10-02,[1]
470,2020-10-05,[-13]
471,2020-10-06,[22]
472,2020-10-07,[19]
473,2020-10-08,[100]
474,2020-10-09,[100]
475,2020-10-12,[79]
476,2020-10-13,[41]
477,2020-10-14,[36]
478,2020-10-15,[11]
479,2020-10-16,[26]
480,2020-10-19,[36]
481,2020-10-20,[-6]
482,2020-10-21,[14]
483,2020-10-22,[25]
484,2020-10-23,[23]
485,2020-10-26,[38]
486,2020-10-27,[0]
487,2020-10-28,[0]
488,2020-10-29,[0]
489,2020-10-30,[0]
490,2020-11-02,[0]
491,2020-11-03,[0]
492,2020-11-04,[0]
493,2020-11-05,[0]
494,2020-11-06,[0]
495,2020-11-09,[0]
496,2020-11-10,[0]
497,2020-11-11,[0]
498,2020-11-12,[0]
499,2020-11-13,[0]
500,2020-11-16,[0]
501,2020-11-17,[0]
502,2020-11-18,[0]
503,2020-11-19,[0]
504,2020-11-20,[0]
505,2020-11-23,[0]
506,2020-11-24,[0]
507,2020-11-25,[0]
508,2020-11-27,[0]
509,2020-11-30,[0]
510,2020-12-01,[0]
511,2020-12-02,[0]
512,2020-12-03,[0]
513,2020-12-04,[0]
514,2020-12-07,[0]
515,2020-12-08,[0]
516,2020-12-09,[0]
517,2020-12-10,[0]
518,2020-12-11,[0]
519,2020-12-14,[0]
520,2020-12-15,[0]
521,2020-12-16,[0]
522,2020-12-17,[0]
523,2020-12-18,[0]
524,2020-12-21,[-50]
525,2020-12-22,[-52]
526,2020-12-23,[-31]
527,2020-12-24,[-34]
528,2020-12-28,[-4]
529,2020-12-29,[-39]
530,2020-12-30,[-43]
531,2020-12-31,[-19]
532,2021-01-04,[-46]
533,2021-01-05,[-24]
534,2021-01-06,[80]
535,2021-01-07,[73]
536,2021-01-08,[22]
537,2021-01-11,[25]
538,2021-01-12,[20]
539,2021-01-13,[-26]
540,2021-01-14,[-22]
541,2021-01-15,[-28]
542,2021-01-19,[-26]
543,2021-01-20,[-1]
544,2021-01-21,[11]
545,2021-01-22,[-37]
546,2021-01-25,[-36]
547,2021-01-26,[-89]
548,2021-01-27,[-100]
549,2021-01-28,[-86]
