,0
Annual return,0.21123331602929563
Cumulative returns,1.9939739152374982
Annual volatility,0.15073689734068246
Sharpe ratio,1.3476437351919919
Calmar ratio,2.1495579205014925
Stability,0.6512309218714383
Max drawdown,-0.09826825972663943
Omega ratio,1.403589024096093
Sortino ratio,2.2089492469243996
Skew,
Kurtosis,
Tail ratio,1.2650500062691274
Daily value at risk,-0.018184954324665003
