,0
Annual return,0.2113711084825678
Cumulative returns,1.995923432166368
Annual volatility,0.150537762515998
Sharpe ratio,1.3499855370988758
Calmar ratio,2.1876172045663846
Stability,0.6520641771600143
Max drawdown,-0.09662161553737844
Omega ratio,1.404864002897709
Sortino ratio,2.212976012974263
Skew,
Kurtosis,
Tail ratio,1.2643235899156644
Daily value at risk,-0.018159531699656183
