,0
Annual return,0.21030783535804476
Cumulative returns,1.9809071282721744
Annual volatility,0.14665570561121732
Sharpe ratio,1.375816630688501
Calmar ratio,2.6829010445
Stability,0.6555607028993584
Max drawdown,-0.07838821927077033
Omega ratio,1.4180548359618066
Sortino ratio,2.261785352395513
Skew,
Kurtosis,
Tail ratio,1.285770354752109
Daily value at risk,-0.0176762021666131
