,0
Annual return,0.004046695120848209
Cumulative returns,0.00781900215149034
Annual volatility,0.012812875462785658
Sharpe ratio,0.32157655828366455
Calmar ratio,0.41272098155597187
Stability,0.561148955410709
Max drawdown,-0.009804917369579889
Omega ratio,1.0989426494389385
Sortino ratio,0.5313383131946675
Skew,3.5707383841522837
Kurtosis,47.89041613380274
Tail ratio,0.9070883193135663
Daily value at risk,-0.0015979200962580552
