,0
Annual return,0.004274482075045771
Cumulative returns,0.008260002517701315
Annual volatility,0.0316965770903677
Sharpe ratio,0.15034953409872956
Calmar ratio,0.10760365008261011
Stability,0.06991214020085067
Max drawdown,-0.03972432228613194
Omega ratio,1.0379740568384137
Sortino ratio,0.2237093837052151
Skew,1.7525885741406075
Kurtosis,29.905811712254497
Tail ratio,0.9580960980889334
Daily value at risk,-0.00397448237745691
