,raw_actions
184,0.13735011
185,0.17392713
186,0.22050029
187,0.2079421
188,0.20080417
189,0.16057101
190,0.12699611
191,0.07640998
192,0.060925893
193,0.018656954
194,-0.08444815
195,-0.1200031
196,-0.17510134
197,-0.22097132
198,-0.27788246
199,-0.271256
200,-0.27467504
201,-0.30840057
202,-0.33635974
203,-0.3786309
204,-0.42001152
205,-0.45754188
206,-0.5299996
207,-0.59246475
208,-0.65862054
209,-0.70168996
210,-0.74277425
211,-0.7281948
212,-0.8084428
213,-0.778776
214,-0.82040435
215,-0.82251173
216,-0.83565205
217,-0.89892083
218,-0.90008634
219,-0.903702
220,-0.8708058
221,-0.8834196
222,-0.74035186
223,-0.65526634
224,-0.56117433
225,-0.45443362
226,-0.37909025
227,-0.31012046
228,-0.24339217
229,-0.22379205
230,-0.19308802
231,-0.16450459
232,-0.14422232
233,-0.088414185
234,-0.06559717
235,-0.012049362
236,0.008507729
237,0.04021769
238,0.038973503
239,0.026969925
240,0.020220987
241,-0.00904388
242,-0.039323464
243,-0.095715575
244,-0.13040853
245,-0.16494825
246,-0.167575
247,-0.18872839
248,-0.21973774
249,-0.19457048
250,-0.20077258
251,-0.19726506
252,-0.16826111
253,-0.13102543
254,-0.10475124
255,-0.0816093
256,-0.07684579
257,-0.06938147
258,-0.08140553
259,-0.034996323
260,0.017550543
261,-0.007981263
262,-0.027477011
263,-0.019595057
264,-0.03765691
265,-0.08965831
266,-0.06771939
267,-0.06148483
268,-0.05781226
269,-0.058479548
270,-0.061148413
271,-0.05287835
272,-0.04752046
273,-0.065370336
274,-0.07982089
275,-0.08318766
276,-0.05132299
277,-0.035939567
278,-0.013563201
279,0.018072933
280,0.003704533
281,0.004874833
282,0.018373191
283,0.031986073
284,0.0035249218
285,0.052698754
286,0.07055686
287,0.04398171
288,0.016794935
289,0.05940222
290,0.13099161
291,0.1272049
292,0.12237052
293,0.115797594
294,0.115916036
295,0.048202053
296,-0.010688119
297,-0.05096703
298,-0.08975052
299,-0.13404271
300,-0.17411163
301,-0.21502775
302,-0.18301433
303,-0.16577554
304,-0.115767114
305,-0.08290995
306,-0.06396622
307,-0.046043247
308,0.0006523952
309,0.041602455
310,0.054349862
311,0.08241635
312,0.09810694
313,0.103795625
314,0.084148824
315,0.060395755
316,0.051908433
317,0.014571391
318,-0.008480914
319,-0.03915146
320,-0.0508323
321,-0.07749703
322,-0.06702951
323,-0.029441163
324,-0.041314095
325,0.020233177
326,0.02928175
327,0.05883442
328,0.06112232
329,0.09430393
330,0.11266266
331,0.13388783
332,0.19207591
333,0.23817983
334,0.2841856
335,0.3130926
336,0.42493564
337,0.46202853
338,0.5305143
339,0.56000644
340,0.6192275
341,0.6366326
342,0.64655864
343,0.65124834
344,0.6157624
345,0.6384139
346,0.5832457
347,0.5075809
348,0.41366044
349,0.33644018
350,0.23992142
351,0.14572732
352,0.13832255
353,0.14780395
354,0.15323795
355,0.16670525
356,0.18931454
357,0.2206285
358,0.298826
359,0.34379697
360,0.39476466
361,0.46079457
362,0.51792425
363,0.5125728
364,0.5575921
365,0.61703414
366,0.6091416
367,0.6174924
368,0.64648443
369,0.65544456
370,0.6728652
371,0.71583426
372,0.74250597
373,0.7847199
374,0.80414665
375,0.81552255
376,0.82802826
377,0.84579676
378,0.8333777
379,0.8335422
380,0.8350896
381,0.8165667
382,0.80358213
383,0.78271866
384,0.7657111
385,0.7341748
386,0.7231165
387,0.7387873
388,0.7398798
389,0.7580573
390,0.7506303
391,0.75604546
392,0.7437123
393,0.716234
394,0.71219224
395,0.6820261
396,0.64841
397,0.61839074
398,0.60046965
399,0.55062985
400,0.5244811
401,0.52147526
402,0.47701153
403,0.46163195
404,0.4449034
405,0.4713188
406,0.4825782
407,0.5195454
408,0.5567
409,0.58471876
410,0.61351115
411,0.6246961
412,0.64795566
413,0.6618822
414,0.67607296
415,0.68431425
416,0.693052
417,0.6985048
418,0.70686716
419,0.6930325
420,0.67971075
421,0.6791778
422,0.68420863
423,0.6968724
