,0
Annual return,0.07206714304989248
Cumulative returns,0.14520939189886817
Annual volatility,0.07652543902634634
Sharpe ratio,0.9496167390013524
Calmar ratio,1.2609877245946384
Stability,0.6178160779253401
Max drawdown,-0.05715134385868779
Omega ratio,1.2771368184376415
Sortino ratio,1.3919126230667802
Skew,
Kurtosis,
Tail ratio,1.399223921648753
Daily value at risk,-0.009352926705341845
