,0
Annual return,0.19205756056020307
Cumulative returns,1.723176881825319
Annual volatility,0.16297410122813405
Sharpe ratio,1.1593690966085644
Calmar ratio,0.917605277527184
Stability,0.5744483901695503
Max drawdown,-0.2093030252373558
Omega ratio,1.314059940263517
Sortino ratio,1.8657501106635161
Skew,0.6767123715297128
Kurtosis,5.205994085338478
Tail ratio,1.1925133725649602
Daily value at risk,-0.019783016537362908
