,0
Annual return,0.18474289551877465
Cumulative returns,1.6292551908547948
Annual volatility,0.1337487905442047
Sharpe ratio,1.3344166611937323
Calmar ratio,2.265808850530178
Stability,0.6084957817586357
Max drawdown,-0.08153507542154165
Omega ratio,1.3903103676901702
Sortino ratio,2.196148841510861
Skew,0.8164032752730773
Kurtosis,6.796258925291669
Tail ratio,1.390683201413339
Daily value at risk,-0.016142523177424192
