,0
Annual return,0.08355522288690409
Cumulative returns,0.17297081437342698
Annual volatility,0.4664447786254868
Sharpe ratio,0.41263277828713535
Calmar ratio,0.17280451081796971
Stability,0.00016651250942221178
Max drawdown,-0.48352454742874273
Omega ratio,1.0977337249550436
Sortino ratio,0.5592033630462929
Skew,
Kurtosis,
Tail ratio,1.1970506589306857
Daily value at risk,-0.05800274686559369
