,0
Annual return,0.09519726536795137
Cumulative returns,0.19815927616536633
Annual volatility,0.4624959713789477
Sharpe ratio,0.434697041319564
Calmar ratio,0.20110314106854418
Stability,0.006479634934463598
Max drawdown,-0.4733753280139182
Omega ratio,1.1030597141868466
Sortino ratio,0.5923960585870364
Skew,
Kurtosis,
Tail ratio,1.210401391184341
Daily value at risk,-0.05747121524315341
