,0
Annual return,0.09850828297806546
Cumulative returns,0.20537149765143758
Annual volatility,0.4559971320931239
Sharpe ratio,0.4407435331690213
Calmar ratio,0.21049544247821675
Stability,0.010611406767770016
Max drawdown,-0.46798297301975866
Omega ratio,1.104887090782698
Sortino ratio,0.6007334422057765
Skew,
Kurtosis,
Tail ratio,1.2118818654596484
Daily value at risk,-0.05665270767385415
