,0
Annual return,0.050683864520751465
Cumulative returns,0.11197947154904808
Annual volatility,0.2401406650794133
Sharpe ratio,0.32717979862427776
Calmar ratio,0.20480314211683454
Stability,0.31100328883972567
Max drawdown,-0.24747601036236894
Omega ratio,1.067220149223572
Sortino ratio,0.4480170656986102
Skew,
Kurtosis,
Tail ratio,1.1793000390802855
Daily value at risk,-0.0299430975366793
