,0
Annual return,0.07948833586664872
Cumulative returns,0.17845539067357974
Annual volatility,0.14448113197897505
Sharpe ratio,0.6031496503718681
Calmar ratio,0.472128008749851
Stability,0.8097070356224456
Max drawdown,-0.16836183067623142
Omega ratio,1.1485178804393614
Sortino ratio,0.8283639988980187
Skew,
Kurtosis,
Tail ratio,1.2446181591430079
Daily value at risk,-0.01785710312718723
