,0
Annual return,0.019229044518000338
Cumulative returns,0.041737003840982556
Annual volatility,0.30434509753032185
Sharpe ratio,0.2157399115994905
Calmar ratio,0.05307171578439279
Stability,4.1926390616263705e-05
Max drawdown,-0.36232189281611976
Omega ratio,1.0447813564100719
Sortino ratio,0.29698351290410696
Skew,
Kurtosis,
Tail ratio,0.9695863670165547
Daily value at risk,-0.03808332502081836
