,0
Annual return,0.0808482693767838
Cumulative returns,0.18164489522094196
Annual volatility,0.11950110534882899
Sharpe ratio,0.7119216449052224
Calmar ratio,0.6180104296401081
Stability,0.8593870892282729
Max drawdown,-0.13082023457737588
Omega ratio,1.1712527541060374
Sortino ratio,0.9806319832033957
Skew,
Kurtosis,
Tail ratio,1.2758397251360878
Daily value at risk,-0.014718123215539896
