,0
Annual return,0.20956211906500233
Cumulative returns,1.9929239912822196
Annual volatility,0.15052245552723836
Sharpe ratio,1.340158077538736
Calmar ratio,2.0851137771064248
Stability,0.6473194510834539
Max drawdown,-0.10050392518906955
Omega ratio,1.4016534380884111
Sortino ratio,2.196132824610093
Skew,
Kurtosis,
Tail ratio,1.273479269646929
Daily value at risk,-0.018163555254144585
