,raw_actions
0,-0.23105437
1,1.0
2,-0.22939837
3,-0.22532183
4,-0.24736401
5,-0.28614086
6,-0.35028937
7,-0.36668164
8,-0.34423733
9,-0.3343521
10,-0.32517064
11,-0.30045125
12,-0.3158314
13,-0.3471571
14,1.0
15,1.0
16,1.0
17,-0.38300416
18,-0.35545522
19,-0.34715837
20,1.0
21,1.0
22,1.0
23,1.0
24,-0.37414935
25,1.0
26,-0.38470745
27,-0.38926387
28,-0.38778156
29,-0.36662516
30,-0.37214985
31,-0.37456965
32,1.0
33,-0.38824037
34,-0.39683333
35,-0.3967799
36,-0.39922127
37,-0.41841587
38,-0.439305
39,-0.44314265
40,-0.42619985
41,-0.44307154
42,-0.44785067
43,-0.42910078
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,-0.39332834
54,-0.38085493
55,1.0
56,-0.39524332
57,-0.39957812
58,-0.40690118
59,-0.4053967
60,-0.4072738
61,-0.40302485
62,-0.39971727
63,-0.39209262
64,-0.38842845
65,-0.40036416
66,1.0
67,1.0
68,-0.4037109
69,-0.41314125
70,1.0
71,1.0
72,-0.40480268
73,-0.4136978
74,-0.4052545
75,-0.4098721
76,-0.41516352
77,-0.42051825
78,-0.4081936
79,1.0
80,1.0
81,-0.4044638
82,-0.41650286
83,-0.41031548
84,-0.42174956
85,-0.4455959
86,-0.44714093
87,-0.43330082
88,-0.403652
89,-0.39558744
90,-0.4109538
91,1.0
92,1.0
93,-0.4364031
94,-0.42922637
95,1.0
96,-0.41898158
97,-0.4224653
98,-0.4215917
99,-0.43102688
100,-0.42831075
101,-0.43949008
102,1.0
103,-0.4259979
104,-0.41674384
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,-0.44057474
111,-0.44260585
112,-0.4437863
113,-0.43889734
114,-0.4293456
115,-0.41972932
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,-0.39397836
128,1.0
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,-0.40498745
135,-0.40931603
136,1.0
137,1.0
138,-0.41142434
139,-0.43100262
140,-0.43237463
141,-0.43158558
142,-0.445583
143,-0.45578694
144,-0.45031014
145,-0.44706944
146,-0.4306841
147,-0.41842785
148,-0.43101388
