,date,open,high,low,close,volume,tic,day
762,2008-01-14,21.43000030517578,22.079999923706055,21.34000015258789,13.653428077697754,7360700,M,0
763,2008-01-15,21.809999465942383,21.829999923706055,21.15999984741211,13.44232177734375,10569500,M,1
764,2008-01-16,21.290000915527344,23.06999969482422,21.239999771118164,13.963871002197266,10779400,M,2
765,2008-01-17,22.5,23.059999465942383,22.0,14.044589042663574,11224400,M,3
766,2008-01-18,23.399999618530273,23.6200008392334,22.479999542236328,14.311569213867188,12184000,M,4
767,2008-01-22,22.469999313354492,24.59000015258789,21.969999313354492,15.087693214416504,15184400,M,1
768,2008-01-23,23.530000686645508,25.690000534057617,23.530000686645508,15.776881217956543,20399900,M,2
769,2008-01-24,25.610000610351562,25.889999389648438,25.100000381469727,15.758249282836914,10264100,M,3
770,2008-01-25,25.309999465942383,25.959999084472656,24.719999313354492,15.491264343261719,12030300,M,4
771,2008-01-28,24.940000534057617,25.739999771118164,24.290000915527344,15.95693302154541,8646700,M,0
772,2008-01-29,25.459999084472656,26.68000030517578,25.459999084472656,16.51573371887207,8891100,M,1
773,2008-01-30,26.81999969482422,27.600000381469727,26.100000381469727,16.596454620361328,9227000,M,2
774,2008-01-31,26.40999984741211,28.329999923706055,25.59000015258789,17.1490478515625,12879200,M,3
775,2008-02-01,27.3799991607666,28.170000076293945,27.200000762939453,17.384994506835938,11469400,M,4
776,2008-02-04,28.469999313354492,28.469999313354492,26.420000076293945,16.788930892944336,8726600,M,0
777,2008-02-05,26.770000457763672,27.290000915527344,25.079999923706055,15.584396362304688,11576000,M,1
778,2008-02-06,25.190000534057617,26.899999618530273,23.579999923706055,14.864164352416992,23749200,M,2
779,2008-02-07,23.360000610351562,25.219999313354492,23.34000015258789,15.590606689453125,15018900,M,3
780,2008-02-08,24.68000030517578,25.450000762939453,24.040000915527344,15.025599479675293,8040900,M,4
781,2008-02-11,24.010000228881836,25.15999984741211,23.399999618530273,15.565774917602539,8961300,M,0
782,2008-02-12,25.1200008392334,26.530000686645508,24.489999771118164,15.391925811767578,9844500,M,1
783,2008-02-13,25.15999984741211,25.280000686645508,24.0,15.168401718139648,8224800,M,2
784,2008-02-14,24.3799991607666,24.3799991607666,23.719999313354492,14.963505744934082,7349500,M,3
785,2008-02-15,24.06999969482422,25.799999237060547,23.780000686645508,15.758249282836914,16064300,M,4
786,2008-02-19,25.510000228881836,25.610000610351562,24.3799991607666,15.218071937561035,6164900,M,1
787,2008-02-20,24.3799991607666,25.270000457763672,24.079999923706055,15.478853225708008,5516800,M,2
788,2008-02-21,24.75,25.700000762939453,24.520000457763672,15.305005073547363,5915100,M,3
789,2008-02-22,24.68000030517578,24.8799991607666,24.110000610351562,15.28637409210205,5669900,M,4
790,2008-02-25,24.6200008392334,24.950000762939453,24.09000015258789,15.373303413391113,7676800,M,0
791,2008-02-26,25.530000686645508,26.760000228881836,25.06999969482422,16.466068267822266,15312300,M,1
792,2008-02-27,26.489999771118164,26.770000457763672,25.969999313354492,16.484695434570312,5495500,M,2
793,2008-02-28,26.5,26.549999237060547,25.3799991607666,15.851383209228516,4540600,M,3
794,2008-02-29,25.489999771118164,25.68000030517578,24.559999465942383,15.323622703552246,5734000,M,4
795,2008-03-03,24.729999542236328,25.09000015258789,24.010000228881836,15.35467529296875,3804200,M,0
796,2008-03-04,24.639999389648438,25.40999984741211,24.40999984741211,15.646486282348633,7235300,M,1
797,2008-03-05,25.200000762939453,26.200000762939453,24.989999771118164,15.696158409118652,5441700,M,2
798,2008-03-06,24.709999084472656,25.010000228881836,23.520000457763672,14.628225326538086,5786200,M,3
799,2008-03-07,23.360000610351562,24.5,23.06999969482422,14.5350923538208,6886200,M,4
800,2008-03-10,23.209999084472656,24.09000015258789,23.1200008392334,14.44195556640625,4883100,M,0
801,2008-03-11,24.3700008392334,24.540000915527344,22.979999542236328,14.969717025756836,6800900,M,1
802,2008-03-12,24.1299991607666,24.3700008392334,23.1299991607666,14.482796669006348,5202700,M,2
803,2008-03-13,22.860000610351562,23.350000381469727,21.469999313354492,14.520251274108887,7200900,M,3
804,2008-03-14,23.239999771118164,23.670000076293945,22.149999618530273,14.064543724060059,7386600,M,4
805,2008-03-17,22.0,22.25,21.010000228881836,13.446525573730469,8704100,M,0
806,2008-03-18,21.850000381469727,22.75,21.709999084472656,14.145696640014648,5484300,M,1
807,2008-03-19,22.6299991607666,23.860000610351562,22.579999923706055,14.5015230178833,8340800,M,2
808,2008-03-20,23.280000686645508,25.06999969482422,23.25,15.512829780578613,7350600,M,3
809,2008-03-24,25.219999313354492,26.559999465942383,24.8700008392334,16.436731338500977,7322100,M,0
810,2008-03-25,26.010000228881836,26.149999618530273,25.079999923706055,15.931075096130371,5009800,M,1
811,2008-03-26,25.309999465942383,25.3799991607666,24.079999923706055,15.08832836151123,5843000,M,2
812,2008-03-27,24.229999542236328,24.549999237060547,23.360000610351562,14.58267879486084,5143600,M,3
813,2008-03-28,21.979999542236328,23.190000534057617,21.90999984741211,13.714957237243652,11213200,M,4
814,2008-03-31,21.989999771118164,23.229999542236328,21.520000457763672,14.39539623260498,8256200,M,0
815,2008-04-01,23.280000686645508,24.670000076293945,23.18000030517578,15.400452613830566,7247800,M,1
816,2008-04-02,24.5,25.510000228881836,23.899999618530273,15.387970924377441,7773200,M,2
817,2008-04-03,24.309999465942383,24.700000762939453,23.969999313354492,15.269356727600098,4187800,M,3
818,2008-04-04,24.200000762939453,24.479999542236328,23.780000686645508,14.932259559631348,4378400,M,4
819,2008-04-07,24.18000030517578,24.420000076293945,23.579999923706055,14.9072847366333,4072200,M,0
820,2008-04-08,23.8799991607666,24.34000015258789,23.700000762939453,15.094565391540527,4325700,M,1
821,2008-04-09,24.18000030517578,24.420000076293945,22.90999984741211,14.489034652709961,6657000,M,2
822,2008-04-10,23.020000457763672,24.040000915527344,22.950000762939453,14.751226425170898,6154300,M,3
823,2008-04-11,23.149999618530273,23.559999465942383,22.889999389648438,14.432854652404785,3989000,M,4
824,2008-04-14,23.1299991607666,23.190000534057617,22.639999389648438,14.220605850219727,3333600,M,0
825,2008-04-15,23.06999969482422,23.06999969482422,22.399999618530273,14.345457077026367,3608400,M,1
826,2008-04-16,22.479999542236328,22.799999237060547,22.25,14.0083589553833,5923400,M,2
827,2008-04-17,22.219999313354492,22.780000686645508,22.110000610351562,14.164422988891602,3696900,M,3
828,2008-04-18,23.110000610351562,24.09000015258789,23.110000610351562,14.807408332824707,4202200,M,4
829,2008-04-21,23.389999389648438,24.09000015258789,23.299999237060547,14.988444328308105,3809400,M,0
830,2008-04-22,23.979999542236328,23.979999542236328,23.049999237060547,14.563944816589355,4664000,M,1
831,2008-04-23,23.290000915527344,23.639999389648438,22.979999542236328,14.482796669006348,4598400,M,2
832,2008-04-24,23.489999771118164,24.690000534057617,23.3700008392334,15.206929206848145,6591500,M,3
