,raw_actions
165,0.19296727
166,0.40715638
167,0.4489937
168,0.43031278
169,0.39792565
170,0.35450593
171,0.36449483
172,0.52521867
173,0.81394523
174,1.0
175,0.9084945
176,1.0
177,0.889766
178,1.0
179,1.0
180,1.0
181,1.0
182,0.18318148
183,0.055669583
184,-0.19965237
185,-0.16861406
186,-0.20095485
187,-0.37780362
188,-0.38457757
189,-0.5329872
190,-0.71093047
191,-0.7537359
192,-0.65581226
193,-0.60952
194,-0.5566246
195,-0.51817906
196,-0.5690895
197,-0.6314632
198,0.34477916
199,0.2590894
200,0.32729128
201,0.23919192
202,0.22703665
203,-0.7393931
204,-0.8113364
205,-0.78006226
206,0.2654548
207,-0.5759456
208,-0.62156117
209,0.47038183
210,0.5177643
211,0.53244376
212,0.48135784
213,0.3120715
214,0.30572882
215,-0.7670119
216,-0.7135838
217,0.6244564
218,0.8714774
219,0.9800254
220,0.9592708
221,0.8687564
222,0.6507411
223,0.50895166
224,0.55592674
225,0.8544464
226,-0.06842699
227,1.0
228,-0.050929837
229,-0.1357633
230,-0.322684
231,-0.36947092
232,-0.44666573
233,-0.45188865
234,-0.25936207
235,-0.23876035
236,-0.12877432
237,-0.15867308
238,0.91722965
239,0.8756741
240,0.83993006
241,0.87520605
242,0.86027575
243,0.9053067
244,-0.2914436
245,-0.25471547
246,0.86076164
247,-0.20837605
248,0.9427589
249,0.99098283
250,1.0
251,1.0
252,0.98604685
253,0.88218796
254,0.8307572
255,0.85755247
256,-0.30847248
257,-0.22442572
258,-0.19484612
259,-0.15294933
260,-0.19870892
261,-0.19350559
262,-0.2750593
263,-0.31488028
264,-0.30292898
265,0.78042454
266,-0.2826569
267,0.8871461
268,0.8760407
269,-0.23378527
270,0.7972634
271,0.8156359
272,0.78151715
273,-0.33091578
274,-0.35542095
275,-0.41974065
276,-0.41834164
277,-0.39159393
278,-0.40459514
279,-0.40399155
280,-0.46320152
281,-0.53987336
282,-0.7917412
283,-0.85632545
284,-0.78313863
285,-0.5810468
286,-0.54706985
287,-0.41703883
288,0.57303655
289,-0.66145414
290,-0.96379817
291,-1.0
292,-1.0
293,-1.0
294,-1.0
295,-1.0
296,-1.0
297,-1.0
298,-1.0
299,-1.0
300,-1.0
301,-0.90656865
302,-0.9126288
