,0
Annual return,0.11767482432273879
Cumulative returns,0.24204826478655184
Annual volatility,0.27588090266522836
Sharpe ratio,0.5442414445636728
Calmar ratio,0.45980650521374444
Stability,0.20891414121710736
Max drawdown,-0.2559224869340132
Omega ratio,1.1267508895568599
Sortino ratio,0.7492734983141263
Skew,
Kurtosis,
Tail ratio,1.2425888415183066
Daily value at risk,-0.03416190991308124
