,0
Annual return,0.03484947368702884
Cumulative returns,0.06902261446348068
Annual volatility,0.02421354310366603
Sharpe ratio,1.429792792612764
Calmar ratio,1.5498110710980815
Stability,0.7984619843313148
Max drawdown,-0.022486272254034864
Omega ratio,1.506765598536261
Sortino ratio,2.4382355327408636
Skew,
Kurtosis,
Tail ratio,1.3434280128184157
Daily value at risk,-0.0029132373473463504
