,raw_actions
0,-0.60862446
1,-0.60863996
2,-0.60858107
3,-0.60872626
4,-0.6086166
5,-0.6086738
6,-0.6086316
7,-0.60868645
8,-0.6086633
9,-0.6086714
10,-0.60875535
11,-0.6086874
12,-0.60868216
13,-0.6087251
14,-0.6087017
15,-0.60873806
16,-0.6087012
17,-0.6087048
18,-0.6087718
19,-0.6086606
20,-0.6088245
21,-0.60872257
22,-0.6087836
23,-0.6087756
24,-0.6087744
25,-0.60884476
26,-0.60874534
27,-0.6088549
28,-0.60882473
29,-0.60885406
30,-0.6088232
31,-0.6088817
32,-0.60883904
33,-0.6088891
34,-0.60888624
35,-0.6088612
36,-0.60886467
37,-0.6088257
38,-0.6089494
39,-0.6089082
40,-0.60885906
41,-0.60890853
42,-0.6089593
43,-0.60891557
44,-0.60891974
45,-0.60889244
46,-0.6089121
47,-0.60895646
48,-0.6088648
49,-0.60898376
50,-0.6089103
51,-0.608971
52,-0.60890985
53,-0.608971
54,-0.60896695
55,-0.60898554
56,-0.60896385
57,-0.6089966
58,-0.60898495
59,-0.609041
60,-0.6089225
61,-0.60907996
62,-0.60895956
63,-0.6090658
64,-0.6089498
65,-0.6089866
66,-0.60900223
67,-0.60900986
68,-0.60900676
69,-0.609017
70,-0.6090094
71,-0.60906804
72,-0.6089952
73,-0.60909414
74,-0.6090319
75,-0.60907745
76,-0.6090214
77,-0.60903
78,-0.6090684
79,-0.6090245
80,-0.6090456
81,-0.6090653
82,-0.6090679
83,-0.60908353
84,-0.6090437
85,-0.60906327
86,-0.6090522
87,-0.60905516
88,-0.6091337
89,-0.6090028
90,-0.60912085
91,-0.6090163
92,-0.60916233
93,-0.6090518
94,-0.6090678
95,-0.6090797
96,-0.6091254
97,-0.6090963
98,-0.6090698
99,-0.60915756
100,-0.6090257
101,-0.6091739
102,-0.60906565
103,-0.60912347
104,-0.6091007
105,-0.6091039
106,-0.60912514
107,-0.60907435
108,-0.6090896
109,-0.6091707
110,-0.6090888
111,-0.6091286
112,-0.6090963
113,-0.609167
114,-0.6090946
115,-0.60915196
116,-0.60912895
117,-0.6091615
118,-0.6091616
119,-0.60916066
120,-0.6091685
121,-0.6091294
122,-0.60918045
123,-0.60916734
124,-0.6092191
125,-0.6091219
126,-0.60918665
127,-0.60912085
128,-0.6092192
129,-0.60913706
130,-0.6091373
131,-0.60911715
132,-0.60914755
133,-0.60918796
134,-0.60913205
135,-0.6091918
136,-0.6091455
137,-0.60918546
138,-0.6092572
139,-0.6091448
140,-0.6091939
141,-0.6091403
142,-0.609246
143,-0.6091571
144,-0.6091919
145,-0.6091262
146,-0.6092582
147,-0.60913587
148,-0.6091995
149,-0.60913324
150,-0.60919785
151,-0.6091938
152,-0.60915065
153,-0.60919774
154,-0.6091919
155,-0.6092024
156,-0.60919285
157,-0.60916257
158,-0.6091871
159,-0.6091738
160,-0.6092049
161,-0.60922194
162,-0.6091509
163,-0.6092167
164,-0.60922337
165,-0.6092311
166,-0.6092
167,-0.6091943
168,-0.6092342
169,-0.60921764
170,-0.6092005
171,-0.6092398
172,-0.60915565
173,-0.6092237
174,-0.6092143
175,-0.60919464
176,-0.6091769
177,-0.60918725
178,-0.6092453
179,-0.6091883
180,-0.6092231
181,-0.609238
182,-0.60921466
183,-0.60925555
184,-0.60920596
185,-0.60927534
186,-0.6092162
187,-0.60915554
188,-0.6092359
189,-0.60920405
190,-0.6092521
191,-0.6092206
192,-0.60919225
193,-0.6092309
194,-0.6091814
195,-0.6092547
196,-0.60920537
197,-0.6091895
198,-0.60922027
199,-0.6092391
200,-0.60927224
201,-0.60922277
202,-0.60929084
203,-0.6092148
204,-0.6092391
205,-0.6092069
206,-0.60926557
207,-0.60920167
208,-0.6092378
209,-0.6091752
210,-0.6092689
211,-0.6091702
212,-0.60921884
213,-0.60924196
214,-0.6091906
215,-0.6092279
216,-0.60919523
217,-0.60921836
218,-0.60924447
219,-0.60918176
220,-0.60929143
221,-0.6091554
222,-0.6092526
223,-0.6092502
