,0
Annual return,0.0030046075056062715
Cumulative returns,0.006557343864440401
Annual volatility,0.002693941261281796
Sharpe ratio,1.1149982430574696
Calmar ratio,1.4296395716908274
Stability,0.9330554933806786
Max drawdown,-0.0021016538469572003
Omega ratio,1.6286237788200955
Sortino ratio,2.4786955040662177
Skew,6.816942127430305
Kurtosis,92.6221376420395
Tail ratio,1.2987953163773573
Daily value at risk,-0.0003274850941046765
