,0
Annual return,0.002888493915412571
Cumulative returns,0.006303503417970813
Annual volatility,0.0029619955925882843
Sharpe ratio,0.9752622709175242
Calmar ratio,1.0024944773502134
Stability,0.9342414257640379
Max drawdown,-0.0028813065614559977
Omega ratio,1.468113695335407
Sortino ratio,1.957317279478588
Skew,5.2649182594062625
Kurtosis,65.6847852409434
Tail ratio,1.015794194257849
Daily value at risk,-0.00036171318302151016
