,0
Annual return,-0.0032786894074539052
Cumulative returns,-0.007193754752480408
Annual volatility,0.06652375056427755
Sharpe ratio,-0.016324295632348662
Calmar ratio,-0.044682038230016395
Stability,0.1803844312470977
Max drawdown,-0.07337824184688502
Omega ratio,0.9965591689818947
Sortino ratio,-0.024092706744602788
Skew,
Kurtosis,
Tail ratio,0.9854350348935059
Daily value at risk,-0.008385514113647767
