,0
Annual return,0.00015062060192749804
Cumulative returns,0.0003311561292951293
Annual volatility,0.0005243824189594763
Sharpe ratio,0.28799382260167766
Calmar ratio,0.17212466663071901
Stability,0.0996025666592334
Max drawdown,-0.0008750669202494005
Omega ratio,1.2464114199415925
Sortino ratio,0.41613529320071857
Skew,
Kurtosis,
Tail ratio,0.0
Daily value at risk,-6.546669354045164e-05
