,account_value
340,1014638.6691741945
341,1036760.901687622
342,994491.8172149658
343,970279.5602111816
344,1006550.0632553102
345,1008969.8259429932
346,978387.0641632081
347,999753.0904388428
348,1016845.9580917358
349,1045082.8000106812
350,1055137.3640365598
351,1058070.0747451782
352,1078346.7685012817
353,1052120.7927551267
354,1021202.8995666504
355,1019611.0253753662
356,1027151.8706741333
357,1032095.6029968262
358,1029463.127128601
359,1044407.7185134887
360,1041011.2487335206
361,1021226.759803772
362,982761.4150619506
363,993120.7217254639
364,993375.4899902345
365,1032265.3448791504
366,1021481.3726272583
367,1030736.8907318115
368,1011546.6538314818
369,1005348.1217422485
370,1033963.4631881715
371,1066060.3785171509
372,1057484.216545105
373,1060626.0735015867
374,1060541.0471191406
375,1069966.4625473025
376,1095864.6126251218
377,1094506.0558013916
378,1121423.1234970093
379,1152755.8894729617
380,1120133.211494446
381,1103150.7848739624
382,1002415.1497268677
383,1035540.7350540161
384,1033332.430076599
385,1063060.3899002075
386,1054566.5982437131
387,1054651.4164352417
388,1040297.1619796752
389,1028405.9780502319
390,1014306.4891433717
391,988910.087852478
392,1011078.8887405396
393,995450.3400802612
394,1017194.2725753787
395,1025857.8561019899
396,1006916.8111038208
397,1016769.4819259644
398,1020931.5595626831
399,998762.914161682
400,999867.1055221558
401,982879.5222091675
402,1005303.0109024048
403,1012522.741584778
404,1024413.7700271605
405,1044798.9011001588
406,1053377.5109481814
407,1062720.5729293823
408,1073422.9027938843
409,1070789.6516799927
410,1092958.2193374631
411,1081576.566505432
412,1068496.2952804563
413,1072063.7126541138
414,1057284.7452926636
415,1064504.320487976
416,1043949.5530319213
417,1044289.2922592163
418,1055925.7106399536
419,1068921.0081863406
420,1065608.5118484497
421,1071299.3382644656
422,1075343.6344528198
423,1093844.1846084595
424,1090746.4159011843
425,1090316.3386917114
426,1075945.9913253787
427,1078011.3259506223
428,1070869.105567932
429,1074999.3861007688
430,1065706.1577224731
431,1059768.5733413694
432,1059854.868659973
433,1081539.01638031
434,1072589.958610535
435,1068545.7401657102
436,1072676.0984420776
437,1076290.3174209595
438,1061145.6444931028
439,1061919.8923110962
440,1103051.5063858032
441,1070955.1676559448
442,1052454.3065261843
443,1043075.1715469362
444,1052110.291404724
445,1037481.8355178833
446,1045226.1795425416
447,1050647.3913955688
448,1053659.2535018923
449,1068976.0506057737
450,1074999.3861007688
451,1056412.6183700562
452,1034814.4549942018
453,1037051.6805648803
454,1022595.426597595
455,1016227.765007019
456,1023627.9384231567
457,1047549.6226882933
458,1040751.8061447145
459,1047033.4833908081
460,1042042.4264907837
461,1037567.9753494263
462,1049959.1279220579
463,1049614.801826477
464,1067685.2747726438
465,1131533.9371109006
466,1100008.075752258
467,1095017.1743392947
468,1076855.5272064207
469,1084085.6266632078
470,1075047.8468093872
471,1083999.5392379758
472,1080470.5769348142
473,1010319.5905380248
474,990436.4281997681
475,996461.6147689819
476,998527.4019088746
477,965991.0989227295
478,951702.8415603638
479,918047.5575790405
480,937500.5160903931
481,961170.9807739258
482,971930.4313659668
483,982584.0166931152
484,963512.9794082642
485,987489.2693328857
486,981329.2624588013
487,1008306.6612930298
488,1029077.2697296141
489,1022880.9138183593
490,999317.6472702025
491,1019826.3371429445
492,1033004.3383331298
493,1027244.6169891357
494,1019128.0948944092
495,1022706.3532562256
496,1020611.8596725462
497,1048102.1948242185
498,1085890.9036560056
499,1083970.8929138184
500,1085280.01940918
501,1078036.3778457642
502,1074894.8317718506
503,1087636.3538360596
504,1078821.978096008
505,1110152.4124526975
506,1088334.5183639524
507,1097149.049545288
508,1106574.2318115237
509,1090603.6502304077
510,1084581.7771606448
511,1078123.7358474731
512,1099068.9825668333
513,1095752.5650482178
514,1095752.5650482178
515,1098370.662597656
516,1076901.8119125364
517,1078821.978096008
518,1081352.873085022
519,1088247.2380828857
520,1089381.8040161133
521,1080480.1479949951
522,1085192.6614074707
523,1098632.5811614993
524,1081701.9164886475
525,1100901.6353073118
526,1128392.1259002683
527,1125774.0283508303
528,1121759.3685836794
529,1122195.7699890134
530,1127694.0390930176
531,1107708.7977447507
532,1125599.4677886963
533,1120537.6778106692
534,1126035.791473389
535,1135286.4131774902
