,account_value
340,1025439.5000305177
341,1047493.6292114257
342,1005353.348449707
343,981214.1299285889
344,1017376.3089218141
345,1019788.9160766602
346,989122.094482422
347,1010723.0274963379
348,1028003.8210525513
349,1056551.1102371216
350,1066716.2182083128
351,1069681.1723251343
352,1090180.796257019
353,1063666.4815216062
354,1032408.6645050049
355,1030799.2886047363
356,1038423.0410079956
357,1043421.1267242432
358,1040759.7083511351
359,1055868.6066207883
360,1052434.7946777346
361,1032432.787071228
362,993544.5387649535
363,1004017.7398376465
364,1004275.3091278077
365,1043592.7348175049
366,1032690.1992111206
367,1042047.4762268066
368,1022646.2540969847
369,1016379.5728378296
370,1045309.5229263307
371,1077759.3247299194
372,1069088.8729629517
373,1072265.272766113
374,1072179.3115692139
375,1081708.3538284304
376,1107891.2386474607
377,1106517.745300293
378,1133730.7501296997
379,1165408.001213074
380,1132423.1005783083
381,1115253.9622879028
382,1013411.1248703003
383,1046900.7990646362
384,1044668.2222366332
385,1074722.927055359
386,1066135.7787094114
387,1066221.5291519165
388,1051709.5046768186
389,1039687.6227493286
390,1025433.1639938356
391,999757.6265945435
392,1022170.0884933472
393,1006369.7638320923
394,1028352.6875381473
395,1037111.493965149
396,1017962.2647628784
397,1027923.2279434204
398,1032131.0516738892
399,1009718.7469711303
400,1010835.0746841431
401,993660.7779922485
402,1016330.7270126343
403,1023629.8109664918
404,1035651.5356979369
405,1056260.7231674197
406,1064933.6219558718
407,1074379.3750991821
408,1085199.3360671997
409,1082537.1424484253
410,1104949.3685531614
411,1093442.6180648801
412,1080218.5793838499
413,1083825.2068405151
414,1068883.8013687134
415,1076182.7281265259
416,1055402.0397720335
417,1055745.513130188
418,1067509.8293380737
419,1080647.9603805544
420,1077299.0558395386
421,1083052.4310836794
422,1087141.1788101196
423,1105845.0716171265
424,1102713.2548141482
425,1102278.450553894
426,1087750.1562881472
427,1089838.191352844
428,1082617.4696273801
429,1086793.1467666624
430,1077397.7749557495
431,1071394.9295883176
432,1071482.1733932493
433,1093404.6552200317
434,1084357.2368545535
435,1080268.567726135
436,1084444.32346344
437,1088098.2669296265
438,1072787.1363601682
439,1073569.894065857
440,1115153.5926132202
441,1082704.4776382446
442,1064000.2704391482
443,1054518.0478134158
444,1063652.474189758
445,1048863.234489441
446,1056692.697898865
447,1062173.4952011108
448,1065218.4611892703
449,1080703.6077804563
450,1086793.1467666624
451,1068002.0887527466
452,1046166.5363388063
453,1048428.3516311644
454,1033813.2065505978
455,1027375.5569229126
456,1034857.0668869019
457,1059041.678398132
458,1052169.1459121706
459,1058519.8661270142
460,1053473.9516830444
461,1048950.3210983276
462,1061477.666908264
463,1061129.5562667847
464,1079398.6448135374
465,1143949.078514099
466,1112073.2769699094
467,1107027.519721985
468,1088666.3136291502
469,1095975.8569335935
470,1086838.7705612183
471,1095888.82358551
472,1092321.0852813718
473,1021399.2845535277
474,1001297.6473617554
475,1007389.0382766724
476,1009477.5241470338
477,976583.7144470215
478,962138.4586715698
479,928113.3726882935
480,947780.0790023804
481,971710.6331634521
482,982588.3078765869
483,993465.6681060791
484,973990.0416183472
485,998480.1264953613
486,992189.4359970093
487,1019728.1400680542
488,1040735.2647094725
489,1034468.3505096434
490,1010636.7675857543
491,1031378.99118042
492,1044707.0510864257
493,1038881.7434387207
494,1030672.7980041504
495,1034291.8022155762
496,1032173.4585037228
497,1059976.8278045652
498,1098195.8390045164
499,1096253.964981079
500,1097577.9985809329
501,1090251.873222351
502,1087074.5541687012
503,1099961.1647338867
504,1091046.419151306
505,1122733.615104675
506,1100667.2793045042
507,1109582.1820983887
508,1119114.6894989016
509,1102962.2499160767
510,1096871.8054046633
511,1090340.2259750366
512,1111523.977516174
513,1108169.7957458496
514,1108169.7957458496
515,1110817.7057342527
516,1089104.3879165647
517,1091046.419151306
518,1093606.1335983276
519,1100579.0051574707
520,1101726.4904632568
521,1092723.4707336426
522,1097489.645828247
523,1111082.606781006
524,1093959.1515808105
525,1113377.498786926
526,1141181.025299072
527,1138533.1153106692
528,1134472.740364075
529,1134914.111099243
530,1140474.9893341064
531,1120262.1748046873
532,1138356.5670166016
533,1133237.1381225588
534,1138797.8591461184
535,1148153.8182525635
