,date,actions
109,2019-05-15,[100]
110,2019-05-16,[100]
111,2019-05-17,[100]
112,2019-05-20,[100]
113,2019-05-21,[-61]
114,2019-05-22,[-64]
115,2019-05-23,[100]
116,2019-05-24,[12]
117,2019-05-28,[100]
118,2019-05-29,[100]
119,2019-05-30,[100]
120,2019-05-31,[100]
121,2019-06-03,[100]
122,2019-06-04,[100]
123,2019-06-05,[100]
124,2019-06-06,[100]
125,2019-06-07,[-17]
126,2019-06-10,[-37]
127,2019-06-11,[-50]
128,2019-06-12,[-51]
129,2019-06-13,[-50]
130,2019-06-14,[-32]
131,2019-06-17,[-43]
132,2019-06-18,[-55]
133,2019-06-19,[-71]
134,2019-06-20,[-100]
135,2019-06-21,[-100]
136,2019-06-24,[-100]
137,2019-06-25,[-100]
138,2019-06-26,[-100]
139,2019-06-27,[-100]
140,2019-06-28,[-90]
141,2019-07-01,[-100]
142,2019-07-02,[-100]
143,2019-07-03,[-100]
144,2019-07-05,[-100]
145,2019-07-08,[-100]
146,2019-07-09,[-100]
147,2019-07-10,[-100]
148,2019-07-11,[-100]
149,2019-07-12,[-100]
150,2019-07-15,[-100]
151,2019-07-16,[-100]
152,2019-07-17,[-100]
153,2019-07-18,[-100]
154,2019-07-19,[-100]
155,2019-07-22,[-100]
156,2019-07-23,[-100]
157,2019-07-24,[-100]
158,2019-07-25,[-100]
159,2019-07-26,[-100]
160,2019-07-29,[-100]
161,2019-07-30,[-100]
162,2019-07-31,[-24]
163,2019-08-01,[-100]
164,2019-08-02,[-8]
165,2019-08-05,[48]
166,2019-08-06,[75]
167,2019-08-07,[100]
168,2019-08-08,[100]
169,2019-08-09,[100]
170,2019-08-12,[100]
171,2019-08-13,[100]
172,2019-08-14,[100]
173,2019-08-15,[100]
174,2019-08-16,[100]
175,2019-08-19,[100]
176,2019-08-20,[100]
177,2019-08-21,[100]
178,2019-08-22,[100]
179,2019-08-23,[100]
180,2019-08-26,[100]
181,2019-08-27,[100]
182,2019-08-28,[24]
183,2019-08-29,[-30]
184,2019-08-30,[-71]
185,2019-09-03,[-45]
186,2019-09-04,[-82]
187,2019-09-05,[-100]
188,2019-09-06,[-100]
189,2019-09-09,[-100]
190,2019-09-10,[-100]
191,2019-09-11,[-100]
192,2019-09-12,[-100]
193,2019-09-13,[-100]
194,2019-09-16,[-100]
195,2019-09-17,[-100]
196,2019-09-18,[-100]
197,2019-09-19,[-100]
198,2019-09-20,[48]
199,2019-09-23,[39]
200,2019-09-24,[49]
201,2019-09-25,[34]
202,2019-09-26,[27]
203,2019-09-27,[-100]
204,2019-09-30,[-100]
205,2019-10-01,[-100]
206,2019-10-02,[33]
207,2019-10-03,[-100]
208,2019-10-04,[-100]
209,2019-10-07,[68]
210,2019-10-08,[91]
211,2019-10-09,[87]
212,2019-10-10,[88]
213,2019-10-11,[54]
214,2019-10-14,[43]
215,2019-10-15,[-100]
216,2019-10-16,[-100]
217,2019-10-17,[100]
218,2019-10-18,[100]
219,2019-10-21,[100]
220,2019-10-22,[100]
221,2019-10-23,[100]
222,2019-10-24,[100]
223,2019-10-25,[100]
224,2019-10-28,[100]
225,2019-10-29,[100]
226,2019-10-30,[-53]
227,2019-10-31,[100]
228,2019-11-01,[-41]
229,2019-11-04,[-77]
230,2019-11-05,[-100]
231,2019-11-06,[-100]
232,2019-11-07,[-100]
233,2019-11-08,[-100]
234,2019-11-11,[-91]
235,2019-11-12,[-90]
236,2019-11-13,[-48]
237,2019-11-14,[-42]
238,2019-11-15,[100]
239,2019-11-18,[100]
240,2019-11-19,[100]
241,2019-11-20,[100]
242,2019-11-21,[100]
243,2019-11-22,[100]
244,2019-11-25,[-89]
245,2019-11-26,[-79]
246,2019-11-27,[100]
247,2019-11-29,[-66]
248,2019-12-02,[100]
249,2019-12-03,[100]
250,2019-12-04,[100]
251,2019-12-05,[100]
252,2019-12-06,[100]
253,2019-12-09,[100]
254,2019-12-10,[100]
255,2019-12-11,[100]
256,2019-12-12,[-92]
257,2019-12-13,[-68]
258,2019-12-16,[-71]
259,2019-12-17,[-63]
260,2019-12-18,[-61]
261,2019-12-19,[-64]
262,2019-12-20,[-88]
263,2019-12-23,[-87]
264,2019-12-24,[-82]
265,2019-12-26,[100]
266,2019-12-27,[-81]
267,2019-12-30,[100]
268,2019-12-31,[100]
269,2020-01-02,[-70]
270,2020-01-03,[100]
271,2020-01-06,[100]
272,2020-01-07,[100]
273,2020-01-08,[-80]
274,2020-01-09,[-100]
275,2020-01-10,[-100]
276,2020-01-13,[-100]
277,2020-01-14,[-100]
278,2020-01-15,[-100]
279,2020-01-16,[-100]
280,2020-01-17,[-100]
281,2020-01-21,[-100]
282,2020-01-22,[-100]
283,2020-01-23,[-100]
284,2020-01-24,[-100]
285,2020-01-27,[-100]
286,2020-01-28,[-100]
287,2020-01-29,[-100]
288,2020-01-30,[100]
289,2020-01-31,[-100]
290,2020-02-03,[-100]
291,2020-02-04,[-100]
292,2020-02-05,[-100]
293,2020-02-06,[-100]
294,2020-02-07,[-100]
295,2020-02-10,[-100]
296,2020-02-11,[-69]
297,2020-02-12,[0]
298,2020-02-13,[0]
299,2020-02-14,[0]
300,2020-02-18,[0]
301,2020-02-19,[0]
302,2020-02-20,[0]
303,2020-02-21,[0]
304,2020-02-24,[0]
305,2020-02-25,[0]
306,2020-02-26,[24]
307,2020-02-27,[100]
308,2020-02-28,[100]
309,2020-03-02,[100]
310,2020-03-03,[100]
311,2020-03-04,[100]
312,2020-03-05,[100]
313,2020-03-06,[100]
314,2020-03-09,[100]
315,2020-03-10,[100]
316,2020-03-11,[100]
317,2020-03-12,[100]
318,2020-03-13,[100]
319,2020-03-16,[100]
320,2020-03-17,[100]
321,2020-03-18,[100]
322,2020-03-19,[100]
323,2020-03-20,[100]
324,2020-03-23,[100]
325,2020-03-24,[100]
326,2020-03-25,[100]
327,2020-03-26,[100]
328,2020-03-27,[100]
329,2020-03-30,[100]
330,2020-03-31,[100]
331,2020-04-01,[100]
332,2020-04-02,[100]
333,2020-04-03,[100]
334,2020-04-06,[100]
335,2020-04-07,[100]
336,2020-04-08,[100]
337,2020-04-09,[100]
338,2020-04-13,[100]
339,2020-04-14,[100]
340,2020-04-15,[100]
341,2020-04-16,[100]
342,2020-04-17,[100]
343,2020-04-20,[100]
344,2020-04-21,[100]
345,2020-04-22,[100]
346,2020-04-23,[100]
347,2020-04-24,[100]
348,2020-04-27,[73]
349,2020-04-28,[60]
350,2020-04-29,[36]
351,2020-04-30,[65]
352,2020-05-01,[100]
353,2020-05-04,[100]
354,2020-05-05,[100]
355,2020-05-06,[100]
356,2020-05-07,[100]
357,2020-05-08,[100]
358,2020-05-11,[100]
359,2020-05-12,[100]
360,2020-05-13,[100]
361,2020-05-14,[100]
362,2020-05-15,[100]
363,2020-05-18,[100]
364,2020-05-19,[100]
365,2020-05-20,[86]
366,2020-05-21,[100]
367,2020-05-22,[100]
368,2020-05-26,[100]
369,2020-05-27,[65]
370,2020-05-28,[56]
371,2020-05-29,[27]
372,2020-06-01,[19]
373,2020-06-02,[11]
374,2020-06-03,[-35]
375,2020-06-04,[-42]
376,2020-06-05,[-100]
377,2020-06-08,[-100]
378,2020-06-09,[-100]
379,2020-06-10,[-100]
380,2020-06-11,[100]
381,2020-06-12,[100]
382,2020-06-15,[100]
383,2020-06-16,[100]
384,2020-06-17,[100]
385,2020-06-18,[100]
386,2020-06-19,[100]
387,2020-06-22,[100]
388,2020-06-23,[100]
389,2020-06-24,[100]
390,2020-06-25,[100]
391,2020-06-26,[100]
392,2020-06-29,[100]
393,2020-06-30,[100]
394,2020-07-01,[100]
395,2020-07-02,[100]
396,2020-07-06,[100]
397,2020-07-07,[100]
398,2020-07-08,[100]
399,2020-07-09,[100]
400,2020-07-10,[100]
401,2020-07-13,[100]
402,2020-07-14,[100]
403,2020-07-15,[53]
404,2020-07-16,[16]
405,2020-07-17,[-8]
406,2020-07-20,[-24]
407,2020-07-21,[-20]
408,2020-07-22,[-51]
409,2020-07-23,[-39]
410,2020-07-24,[-23]
411,2020-07-27,[-16]
412,2020-07-28,[14]
413,2020-07-29,[0]
414,2020-07-30,[100]
415,2020-07-31,[100]
416,2020-08-03,[100]
417,2020-08-04,[100]
418,2020-08-05,[100]
419,2020-08-06,[-42]
420,2020-08-07,[-47]
421,2020-08-10,[-78]
422,2020-08-11,[-76]
423,2020-08-12,[-80]
424,2020-08-13,[-44]
425,2020-08-14,[-42]
426,2020-08-17,[-18]
427,2020-08-18,[-27]
428,2020-08-19,[100]
429,2020-08-20,[100]
430,2020-08-21,[100]
431,2020-08-24,[100]
432,2020-08-25,[100]
433,2020-08-26,[100]
434,2020-08-27,[100]
435,2020-08-28,[-48]
436,2020-08-31,[100]
437,2020-09-01,[100]
438,2020-09-02,[-84]
439,2020-09-03,[-37]
440,2020-09-04,[100]
441,2020-09-08,[100]
442,2020-09-09,[100]
443,2020-09-10,[100]
444,2020-09-11,[100]
445,2020-09-14,[100]
446,2020-09-15,[100]
447,2020-09-16,[100]
448,2020-09-17,[-64]
449,2020-09-18,[-27]
450,2020-09-21,[100]
451,2020-09-22,[100]
452,2020-09-23,[100]
453,2020-09-24,[100]
454,2020-09-25,[100]
455,2020-09-28,[100]
456,2020-09-29,[100]
457,2020-09-30,[100]
458,2020-10-01,[100]
459,2020-10-02,[5]
460,2020-10-05,[-5]
461,2020-10-06,[0]
462,2020-10-07,[-33]
463,2020-10-08,[-100]
464,2020-10-09,[-100]
465,2020-10-12,[-100]
466,2020-10-13,[-90]
467,2020-10-14,[-79]
468,2020-10-15,[-35]
469,2020-10-16,[-75]
470,2020-10-19,[-55]
471,2020-10-20,[100]
472,2020-10-21,[100]
473,2020-10-22,[100]
474,2020-10-23,[100]
475,2020-10-26,[100]
476,2020-10-27,[100]
477,2020-10-28,[100]
478,2020-10-29,[100]
479,2020-10-30,[100]
480,2020-11-02,[100]
481,2020-11-03,[100]
482,2020-11-04,[100]
483,2020-11-05,[100]
484,2020-11-06,[100]
485,2020-11-09,[94]
486,2020-11-10,[76]
487,2020-11-11,[51]
488,2020-11-12,[70]
489,2020-11-13,[41]
490,2020-11-16,[0]
491,2020-11-17,[0]
492,2020-11-18,[0]
493,2020-11-19,[0]
494,2020-11-20,[0]
495,2020-11-23,[-13]
496,2020-11-24,[-79]
497,2020-11-25,[-92]
498,2020-11-27,[-100]
499,2020-11-30,[-100]
500,2020-12-01,[-80]
501,2020-12-02,[-83]
502,2020-12-03,[-73]
503,2020-12-04,[-100]
504,2020-12-07,[-97]
505,2020-12-08,[-100]
506,2020-12-09,[-100]
507,2020-12-10,[-100]
508,2020-12-11,[-95]
509,2020-12-14,[-78]
510,2020-12-15,[-100]
511,2020-12-16,[-94]
512,2020-12-17,[86]
513,2020-12-18,[-100]
514,2020-12-21,[100]
515,2020-12-22,[100]
516,2020-12-23,[100]
517,2020-12-24,[-86]
518,2020-12-28,[-89]
519,2020-12-29,[100]
520,2020-12-30,[100]
521,2020-12-31,[-100]
522,2021-01-04,[100]
523,2021-01-05,[-100]
524,2021-01-06,[-100]
525,2021-01-07,[-100]
526,2021-01-08,[-100]
527,2021-01-11,[-100]
528,2021-01-12,[-100]
529,2021-01-13,[-100]
530,2021-01-14,[-100]
531,2021-01-15,[-100]
532,2021-01-19,[-100]
533,2021-01-20,[-100]
534,2021-01-21,[-100]
535,2021-01-22,[100]
536,2021-01-25,[100]
537,2021-01-26,[100]
538,2021-01-27,[100]
539,2021-01-28,[100]
