,0
Annual return,0.009567255467055391
Cumulative returns,0.02115342791798369
Annual volatility,0.18015899208479672
Sharpe ratio,0.14205354372339873
Calmar ratio,0.03986005758963166
Stability,0.1550512182552889
Max drawdown,-0.24002111501073226
Omega ratio,1.027030586568296
Sortino ratio,0.22257323674945173
Skew,
Kurtosis,
Tail ratio,0.8858372546552112
Daily value at risk,-0.022596343058896157
