,0
Annual return,-0.07714303862033911
Cumulative returns,-0.1617935355285245
Annual volatility,0.3802778954503028
Sharpe ratio,-0.02378101668690385
Calmar ratio,-0.17764818287928982
Stability,0.039912586164768116
Max drawdown,-0.43424614521814187
Omega ratio,0.9953447189147868
Sortino ratio,-0.035723555646079125
Skew,
Kurtosis,
Tail ratio,1.0047026066306834
Daily value at risk,-0.04794639793831598
