,date,account_value
0,2021-01-04,1000000.0
1,2021-01-05,1000000.0
2,2021-01-06,1000000.0
3,2021-01-07,1000000.0
4,2021-01-08,1000000.0
5,2021-01-11,1000000.0
6,2021-01-12,1000000.0
7,2021-01-13,1000000.0
8,2021-01-14,1000000.0
9,2021-01-15,1000000.0
10,2021-01-19,1000000.0
11,2021-01-20,1000000.0
12,2021-01-21,1000000.0
13,2021-01-22,1000000.0
14,2021-01-25,1000000.0
15,2021-01-26,1000000.0
16,2021-01-27,1000000.0
17,2021-01-28,1000000.0
18,2021-01-29,1000000.0
19,2021-02-01,1000000.0
20,2021-02-02,1000000.0
21,2021-02-03,1000000.0
22,2021-02-04,1000000.0
23,2021-02-05,1000000.0
24,2021-02-08,1000000.0
25,2021-02-09,1000000.0
26,2021-02-10,1000000.0
27,2021-02-11,1000000.0
28,2021-02-12,1000000.0
29,2021-02-16,1000000.0
30,2021-02-17,1000000.0
31,2021-02-18,1000000.0
32,2021-02-19,1000000.0
33,2021-02-22,1000000.0
34,2021-02-23,1000000.0
35,2021-02-24,1000000.0
36,2021-02-25,1000000.0
37,2021-02-26,1000000.0
38,2021-03-01,1000000.0
39,2021-03-02,1000000.0
40,2021-03-03,1000000.0
41,2021-03-04,1000000.0
42,2021-03-05,1000000.0
43,2021-03-08,1000000.0
44,2021-03-09,1000000.0
45,2021-03-10,1000000.0
46,2021-03-11,1000000.0
47,2021-03-12,1000000.0
48,2021-03-15,1000000.0
49,2021-03-16,1000000.0
50,2021-03-17,1000000.0
51,2021-03-18,1000000.0
52,2021-03-19,1000000.0
53,2021-03-22,1000000.0
54,2021-03-23,1000000.0
55,2021-03-24,1000000.0
56,2021-03-25,1000000.0
57,2021-03-26,1000000.0
58,2021-03-29,1000000.0
59,2021-03-30,1000000.0
60,2021-03-31,1000000.0
61,2021-04-01,1000000.0
62,2021-04-05,1000000.0
63,2021-04-06,1000000.0
64,2021-04-07,1000000.0
65,2021-04-08,1000000.0
66,2021-04-09,1000000.0
67,2021-04-12,1000000.0
68,2021-04-13,1000000.0
