,0
Annual return,0.001189576246310109
Cumulative returns,0.002602853631867408
Annual volatility,0.29375596382364155
Sharpe ratio,0.15223351045231978
Calmar ratio,0.003276429587220339
Stability,0.06708011292377568
Max drawdown,-0.3630709022254078
Omega ratio,1.0305672705978222
Sortino ratio,0.20530351307131242
Skew,
Kurtosis,
Tail ratio,0.9972177899082056
Daily value at risk,-0.0368323143470005
