,0
Annual return,0.04547760094411535
Cumulative returns,0.10212744222794234
Annual volatility,0.21032934781215212
Sharpe ratio,0.3179836519435162
Calmar ratio,0.2299870040354191
Stability,0.2929838370854236
Max drawdown,-0.1977398728891289
Omega ratio,1.0639967700220245
Sortino ratio,0.4278657814254968
Skew,
Kurtosis,
Tail ratio,1.1036911321476328
Daily value at risk,-0.026233605073905295
