,account_value
350,1001946.0347201425
351,1001946.0347201425
352,1001946.0347201425
353,1002118.6519442835
354,1002118.6519442835
355,1002118.6519442835
356,1002146.9076673522
357,1002146.9076673522
358,1002146.9076673522
359,1002146.9076673522
360,1002146.9076673522
361,1002146.9076673522
362,1002146.9076673522
363,1002146.9076673522
364,1002146.9076673522
365,1002146.9076673522
366,1002146.9076673522
367,1002226.6063126202
368,1002226.6063126202
369,1002226.6063126202
370,1002226.6063126202
371,1002430.3728462486
372,1002430.3728462486
373,1002610.4936799477
374,1002610.4936799477
375,1002610.4936799477
376,1002664.002318997
377,1002664.002318997
378,1002664.002318997
379,1002664.002318997
380,1002664.002318997
381,1002664.002318997
382,1002664.002318997
383,1002664.002318997
384,1002564.5816509511
385,1002478.4239710821
386,1002685.7735138186
387,1001789.6020575702
388,1002987.3852777367
389,1002472.2315979436
390,1002703.6900827728
391,1002388.9622098516
392,1002026.7500970521
393,1002466.0445510308
394,1002999.7520834336
395,1002711.1244638874
396,1002569.2154970537
397,1002636.8897581657
398,1002553.1358414488
399,1002332.1864051662
400,1002642.0670359125
401,1002867.1562127543
402,1002847.0143760464
403,1002847.0143760464
404,1002847.0143760464
405,1002809.5175151953
406,1002699.3734993016
407,1002576.9848871405
408,1002713.8261263736
409,1002433.5431493106
410,1002417.0917614327
411,1002442.1756129981
412,1002442.1756129981
413,1002518.4696487068
414,1002518.4696487068
415,1002518.4696487068
416,1002518.4696487068
417,1002518.4696487068
418,1002518.4696487068
419,1002518.4696487068
420,1002765.125267603
421,1002765.125267603
422,1002765.125267603
423,1002884.5627925604
424,1002884.5627925604
425,1002923.9094124009
426,1003129.7862221926
427,1003116.9622943476
428,1003116.9622943476
429,1003116.9622943476
430,1003116.9622943476
431,1003148.7259753626
432,1003050.9917540567
433,1003161.0603106454
434,1002868.4056247126
435,1003509.730707782
436,1002286.2535794708
437,1003136.9462606318
438,1002666.6913020061
439,1002571.8495007977
440,1002333.8937534353
441,1002102.1640072018
442,1002202.7046310081
443,1002021.8479323506
444,1002021.8479323506
445,1002021.8479323506
446,1002021.8479323506
447,1002021.8479323506
448,1002021.8479323506
449,1002021.8479323506
450,1002266.1411192372
451,1002266.1411192372
452,1002266.1411192372
453,1002266.1411192372
454,1002266.1411192372
455,1002162.7666748079
456,1002303.6562001925
457,1002282.2149747149
458,1002282.2149747149
459,1002282.2149747149
460,1002282.2149747149
461,1002282.2149747149
462,1002282.2149747149
463,1002142.4128363847
464,1002661.7928450849
465,1002630.820417848
466,1002630.820417848
467,1003046.2707293326
468,1003046.2707293326
469,1003259.8948400617
470,1003259.8948400617
471,1003259.8948400617
472,1003259.8948400617
473,1003259.8948400617
474,1003259.8948400617
475,1003259.8948400617
476,1003259.8948400617
477,1003259.8948400617
478,1003259.8948400617
479,1003171.6512739289
480,1003432.0767392261
481,1003183.1876463181
482,1003618.2291002058
483,1003538.9103812377
484,1003538.9103812377
485,1003538.9103812377
486,1003538.9103812377
487,1003538.9103812377
488,1003538.9103812377
489,1003752.394572735
490,1003752.394572735
491,1003752.394572735
492,1003752.394572735
493,1003752.394572735
494,1003792.3257277217
495,1003792.3257277217
496,1003792.3257277217
497,1003934.0440301619
498,1003934.0440301619
499,1004176.4320080065
500,1004176.4320080065
501,1004176.4320080065
502,1004176.4320080065
503,1004176.4320080065
504,1004257.0153718741
505,1004257.0153718741
506,1004416.9376546314
507,1004416.9376546314
508,1004416.9376546314
509,1004416.9376546314
510,1004416.9376546314
511,1004529.6065198489
512,1004529.6065198489
513,1004413.6141373593
514,1004398.4006252915
515,1004335.2548863852
516,1004335.2548863852
517,1004335.2548863852
518,1004335.2548863852
519,1004335.2548863852
520,1004403.8251745214
521,1004403.8251745214
522,1004403.8251745214
523,1004403.8251745214
524,1004403.8251745214
525,1004403.8251745214
526,1004403.8251745214
527,1004403.8251745214
528,1004403.8251745214
529,1004360.2254938036
530,1004360.2254938036
531,1004360.2254938036
532,1004360.2254938036
533,1004360.2254938036
534,1004360.2254938036
535,1004360.2254938036
536,1004360.2254938036
537,1004152.7296240135
538,1004253.6279868844
539,1004282.7596812753
540,1004282.7596812753
541,1004282.7596812753
542,1004282.7596812753
543,1004282.7596812753
544,1004376.8164339955
545,1003982.3206866913
546,1004420.0249165965
547,1004251.4121482465
548,1004216.7173548759
549,1004216.7173548759
550,1004216.7173548759
551,1004365.0309335138
552,1004365.0309335138
553,1004365.0309335138
554,1004365.0309335138
555,1004365.0309335138
556,1004365.0309335138
557,1004365.0309335138
558,1004636.6197449866
559,1004636.6197449866
560,1004637.5262786673
561,1004637.5262786673
562,1004699.8569365495
563,1004699.8569365495
564,1004699.8569365495
565,1004699.8569365495
566,1004699.8569365495
567,1004699.8569365495
568,1004914.8043098514
569,1004914.8043098514
570,1005147.4602143299
571,1005147.4602143299
572,1005147.4602143299
573,1005147.4602143299
574,1005147.4602143299
575,1005147.4602143299
576,1005147.4602143299
577,1005311.2878728275
578,1005311.2878728275
579,1005311.2878728275
580,1005428.5154089611
581,1005428.5154089611
582,1005506.2552650741
583,1005506.2552650741
584,1005506.2552650741
585,1005464.452293948
586,1005486.365469036
587,1005309.3361217753
588,1005777.1875808521
589,1005655.4531025906
590,1005655.4531025906
591,1005655.4531025906
592,1005655.4531025906
593,1005655.4531025906
594,1005493.6611551516
595,1005994.6363503318
596,1005731.8007241513
597,1006007.8933607937
598,1005870.5760086484
599,1006122.2216297908
600,1005978.4193516773
601,1006068.3907823282
602,1005922.3365792359
603,1006053.4132669211
604,1006053.763684633
605,1006053.763684633
606,1006053.763684633
607,1006053.763684633
608,1006156.7122132729
609,1006156.7122132729
610,1006485.3711368452
611,1006485.3711368452
612,1006485.3711368452
613,1006485.3711368452
614,1006524.5929334372
615,1006524.5929334372
616,1006697.5292884447
617,1006697.5292884447
618,1006697.5292884447
619,1006697.5292884447
620,1006697.5292884447
621,1006368.2039573377
622,1006779.2095073815
623,1006534.0156290223
624,1006835.4849083012
625,1006955.6179079908
626,1006955.6179079908
627,1006955.6179079908
628,1006955.6179079908
629,1007020.4102700626
630,1006495.2427623753
631,1006865.8264378215
632,1006498.042021412
633,1006551.2223703543
634,1006289.7358851553
635,1006172.3459958256
636,1005989.802202444
637,1006019.8203026298
638,1006019.8203026298
639,1006019.8203026298
640,1006019.8203026298
641,1006019.8203026298
642,1006019.8203026298
643,1006019.8203026298
644,1006027.9985639523
645,1005592.372640264
646,1005902.7707255175
647,1005715.1480853679
648,1005800.2642050333
649,1005262.8710852707
650,1005303.9462867395
651,1005849.7433496423
652,1005189.5638176923
653,1005379.4977543787
654,1005298.1653319261
655,1004844.5953572498
656,1005121.0342947055
657,1005251.5776811077
658,1004850.2296274552
659,1005092.9856918633
660,1005181.834504508
661,1005192.3595041966
662,1005264.9280381333
663,1005264.9280381333
664,1005258.5424962095
665,1005361.8428256218
666,1005087.013800786
667,1005803.556699219
668,1004702.3270560292
669,1004720.0518218591
670,1005396.8558824251
671,1005635.5851252652
672,1005310.4419713703
673,1005187.7514831212
674,1005004.8370358242
675,1005203.8392763676
676,1004525.5477830587
677,1005136.1283336387
678,1004883.4518075362
679,1004011.875658499
680,1004903.2218096855
681,1005465.577412218
682,1005169.5802478055
683,1004659.9920494389
684,1005342.722488795
685,1004713.072443014
686,1004461.4739089948
687,1004768.9063686678
688,1003026.8381185754
689,1003267.1207579393
690,1005141.1199392497
691,1005393.0466333922
692,1003791.5943736183
693,1003501.4043544285
694,1004039.9896429817
695,1005317.2813627601
696,1003476.0835965973
697,1002911.0654023063
698,1003795.6785944311
699,1004136.3658666671
700,1004912.0488623845
701,1003372.0673959507
702,1005250.7214117857
703,1004052.23876484
704,1003966.0412999608
705,1003298.3872680423
706,1004890.1113626194
707,1003980.180734662
708,1003566.260432832
709,1002750.9163165094
710,1000615.7841447925
711,1000116.6635576714
712,1002863.4540427806
713,999007.7285453347
714,1004142.8148627819
715,1003395.336613618
716,1002323.0763591973
717,999827.3378871141
718,1001308.2594109335
719,1001745.6750262982
720,999111.3317565795
721,999881.9753999221
722,999606.9185116568
723,999670.0606491104
724,1001747.1544231004
725,1001373.121180047
726,997418.9338150304
727,999716.6897643137
728,996996.916693751
729,998130.4339251906
730,999445.6380347008
731,1001621.2847964431
732,997470.0106390031
733,996011.9560555161
734,998223.4153740653
735,996807.8204392393
736,1001153.7693976798
737,996242.0414783637
738,995131.724648691
739,996009.8573478663
740,995079.5053910684
741,995631.3114458811
742,994889.9757804426
743,993346.230942213
744,995596.129174317
745,993786.5787001427
746,994731.3290472586
747,992235.3418502694
748,994108.9786196621
749,987636.2906974142
750,990662.4915877171
751,985915.2011652549
752,994180.3625548116
753,988900.0399044941
754,987131.1932515348
755,986202.1594470148
756,993534.3483090227
757,989672.9725522887
758,988742.1635037158
759,985495.2799565177
760,988250.1794407817
761,982228.9484384976
762,984874.3655116552
763,983819.2038405077
764,981285.1389958747
765,984680.4805266547
766,984111.4075647716
767,983655.1642420312
768,984479.2369462139
769,974938.7502722428
770,977640.379689565
771,974953.3736641433
772,987456.140978659
773,982603.4808583993
774,979204.0312420952
775,979041.6424513482
776,972768.3575466354
777,970048.0343415001
778,971665.9917814245
779,966647.2994571386
780,974421.8189511393
781,975006.188905628
782,971087.9118794056
783,968196.7657667571
784,971266.6669987447
785,961789.9098654625
786,964118.9422996363
787,968325.2619628052
788,962666.4682353148
789,969402.7969669002
790,960158.7989553891
791,964287.2297377328
792,961206.8005177532
793,961947.6991713519
794,962271.4726939297
795,959651.9090809121
796,960452.4636867447
797,961505.61423397
798,952309.3157367109
799,959808.1016228932
800,959980.159468763
801,957968.0574147858
802,955560.1072913533
803,950055.9874146122
804,946144.4797192587
805,940129.5574834174
806,948605.9731655242
807,954863.5200617459
808,952690.5278664539
809,946395.5610618178
810,944962.6425405435
811,940192.8454976019
812,925567.5506253865
813,943663.4804638488
814,939078.1891766159
815,930939.9035052713
816,940184.0731648795
817,922886.1026741252
818,934970.8807075648
819,939143.5573204078
820,931965.362677271
821,935325.4493659424
822,929859.572838494
823,910000.7707643665
824,925189.7586206574
825,927496.25332796
826,926269.3866651431
827,915010.154038681
828,910273.2635687211
829,918115.7930608453
830,918739.652520447
831,922167.2050725783
832,926074.6179021089
833,909615.3819003515
834,914664.3289132057
835,914017.1751206155
836,901753.7088224919
837,913879.2422155315
838,904931.3346445512
839,911504.1028329041
840,906715.595256158
841,893940.5640410834
842,909030.3150673822
843,915425.386852727
844,889421.1733531625
845,902983.916328537
846,905354.1504461252
847,892564.8487243371
848,898936.2241913991
849,897626.8215089468
850,891497.9454765308
851,897709.7690585088
852,903339.6599611093
853,879672.4571215804
854,888004.1114404903
855,879686.2778928743
856,893142.9248653932
857,886238.6416495242
858,892242.7324165704
859,876600.9732041066
860,878464.1779494318
861,845743.4019624777
862,880810.9298264491
863,872489.2131160274
864,875109.0669820718
865,866831.3238186003
866,879809.3503754083
867,855767.95870306
868,863043.7980839584
869,859917.9267148122
870,855455.4523721446
871,859329.6606301931
872,877287.1761092708
873,854039.0238984453
874,846275.2358392031
875,851321.6336935887
876,839415.1236729042
877,858358.8552258199
878,853324.0832610582
879,836231.0752370491
880,868612.0287555576
881,838552.8759317315
882,834709.5458404919
883,830135.528487423
884,832459.4030348693
885,829048.9231949438
886,839463.860141644
887,840113.9816788342
888,825816.3010028205
889,822599.5853927038
890,817083.2366582938
891,827280.3069995778
892,811410.2195394234
893,796247.991924776
894,827803.8327982328
895,821584.6523517375
896,821813.296553748
897,832004.5345322425
898,815657.4940936192
899,826683.269602589
900,821729.5249811582
901,826727.5535496629
902,846533.2415128693
903,840772.2911747934
904,840819.3052364094
905,836768.3850058998
906,853314.9636007398
907,841872.0636536829
908,838828.0146775716
909,850967.6232507417
910,848109.1446072261
911,839645.546434683
912,862599.8092462282
913,843327.419082091
914,850657.1440469499
915,838176.5198928459
916,849566.1090804976
917,891858.3565738581
918,872826.4734505434
919,895790.9913791367
920,909673.8110675004
921,881944.812779597
922,880526.4707344656
923,877428.1896245035
924,903343.4628562394
925,904614.618849869
926,874952.4556636524
927,893077.5217998095
928,905450.8751453093
929,944086.1899535274
930,920087.8627699943
931,924993.2968574628
932,903909.0494627911
933,912101.9524564589
934,930022.9437691272
935,948716.5963086559
936,927661.284162403
937,947003.0591070197
938,929636.0663731497
939,933830.832024572
940,933882.603860595
941,926201.7469642868
942,940467.6902513123
943,929343.154119586
944,943465.4153026983
945,961190.5446032218
946,944927.2138831484
947,968160.9137912863
948,965800.140160524
949,953853.6935193036
950,961981.6104945274
951,950393.3210282631
952,969288.9186753937
953,968507.8609644276
954,999279.0909284822
955,979984.809213429
956,975731.5213281568
957,979076.8412951154
958,990801.3591371821
959,985662.1603271359
960,996356.051325031
961,978098.1585638227
962,988935.4222534599
963,994468.6151215849
964,998168.8795839213
965,986308.2378511623
966,1020048.9977095621
967,1032688.86796299
968,1024947.919304793
969,992534.0083354939
970,1000376.3831524937
971,1030455.124948694
972,1042198.4663712463
973,1038116.6962362628
974,1043367.3968249646
975,1032509.9806560788
976,1060634.9905738453
977,1048877.4957326425
978,1074591.6266958492
979,1063806.3703798514
980,1091399.3447183697
981,1081989.6899714202
982,1105500.8015474908
983,1063505.4568178137
984,1079393.0548063356
985,1076069.4713837525
986,1058023.828419668
987,1062278.6981834064
988,1126438.7732417118
989,1105180.4514619983
990,1097036.0288009117
991,1095928.3843289295
992,1134781.7297859476
993,1101877.2724961375
994,1114576.280340206
995,1131842.0255894368
996,1104042.3383664642
997,1138107.2356693498
998,1123411.2006877875
999,1145426.3527269368
1000,1150593.1531789373
1001,1153246.437582326
1002,1168031.7500337882
1003,1143857.5907861653
1004,1160970.233553918
1005,1127310.7492415525
1006,1170674.1307594026
1007,1184566.5996752318
1008,1164763.2172467618
1009,1166457.3542324796
1010,1192429.2287149858
1011,1150782.0172140163
1012,1176180.920947014
1013,1174048.8044532868
1014,1170731.2361270005
1015,1201507.734358901
1016,1188051.77100809
1017,1217227.100839761
1018,1225612.2450011466
1019,1240208.072045576
1020,1212338.1103864198
1021,1224082.4529811626
1022,1236101.9737856665
1023,1197501.182418956
1024,1238289.3510571332
1025,1254535.4925694368
1026,1256407.850767528
1027,1211463.497548846
1028,1263967.3631982314
1029,1235464.469367662
1030,1215702.4796457395
1031,1265610.8715911233
1032,1257790.1759755665
1033,1289627.6110749918
1034,1278419.0565181768
1035,1275392.171761807
1036,1291932.5169529847
1037,1295916.0770445094
1038,1295411.2490964918
1039,1285451.1692028237
1040,1300697.995095966
1041,1307482.1271481765
1042,1318849.1993772439
1043,1262635.2548580642
1044,1291013.789814034
1045,1304487.820772681
1046,1304557.0086808584
1047,1336530.268558728
1048,1331556.8813225047
1049,1346105.6440398307
1050,1341119.015957769
1051,1354552.3185801646
1052,1327493.2428400253
1053,1360903.3361848153
1054,1365836.5909609965
1055,1330218.2489781182
1056,1328924.469489933
1057,1370099.357561515
1058,1357802.3063431622
1059,1360808.6178407161
1060,1377757.369175258
1061,1361027.7480223975
1062,1363736.4563867957
1063,1378537.3153888262
1064,1345476.9883095238
1065,1389631.7000861482
1066,1382020.6171842322
1067,1385290.5910674047
1068,1357350.9041734748
1069,1344461.244639186
1070,1431866.4715767151
1071,1411930.5270215871
1072,1381089.8802289334
1073,1414850.3175132761
1074,1448456.6723013122
1075,1404727.6612940754
1076,1431633.0582320124
1077,1410451.4981933683
1078,1410523.978222458
1079,1439328.4311198043
1080,1447223.4299201206
1081,1432805.3169530802
1082,1428761.2567203364
1083,1435836.6868635097
1084,1427718.9748803906
1085,1486980.2893239104
1086,1453965.3289799502
1087,1447374.9182771416
1088,1455449.282880697
1089,1450938.1084469166
1090,1477012.3357410769
1091,1488489.0054609212
1092,1483378.0697370844
1093,1479029.5335552415
1094,1465711.510055804
1095,1459797.0226306242
1096,1475191.4115926337
1097,1517834.6593851203
1098,1519016.750292261
1099,1485067.4974295571
1100,1530330.0712305869
1101,1541124.55656515
1102,1537127.856387604
1103,1503162.887577595
1104,1557753.9035660601
1105,1511353.6938427482
1106,1519827.0548249013
1107,1548015.635423045
1108,1521239.4912640702
1109,1564586.9947946356
1110,1537299.4882027274
1111,1535288.2811604813
1112,1573403.2131671663
1113,1578479.123411534
1114,1557353.5380848455
1115,1585911.304498873
1116,1574785.337342679
1117,1597436.8812108347
1118,1595144.7674986492
1119,1594133.9264528863
1120,1617333.5108009758
1121,1580618.4615385102
1122,1622448.2759192858
1123,1574424.0952807795
1124,1609631.729977136
1125,1609069.5358132662
1126,1621198.1362248682
1127,1637954.2347694852
1128,1630752.7005638813
1129,1606819.6429595842
1130,1652460.8532745482
1131,1627360.0909428298
1132,1615130.4313325048
1133,1602694.626773647
1134,1616918.8762298806
1135,1645943.0487597873
1136,1639838.3636459725
1137,1636583.9758718843
1138,1681401.2409140079
1139,1660568.775953905
1140,1698761.8949916633
1141,1671167.935857845
1142,1663453.667108789
1143,1699414.6610243428
1144,1690644.5315551588
1145,1663548.0856969818
1146,1680851.6092138758
1147,1657660.4924149874
1148,1676548.637007176
1149,1663860.8137589805
1150,1695723.5680789219
1151,1724789.5938122722
1152,1727050.055132525
1153,1729425.2358143728
1154,1707471.3148694343
1155,1741651.7341847331
1156,1693084.6193307138
1157,1734289.065530935
1158,1734833.7358222753
1159,1725050.018428549
1160,1729194.6918276409
1161,1727807.3403595553
1162,1762745.40487951
1163,1779094.5894922516
1164,1728393.0062186832
1165,1738211.3272963522
1166,1774889.5641052064
1167,1732336.8041405547
1168,1793642.3838648284
1169,1755770.9855103684
1170,1744375.613528798
1171,1753486.3925827218
1172,1776779.2948247916
1173,1736157.0956636514
1174,1790392.7187357992
1175,1776615.0756149527
1176,1762380.43082154
1177,1789330.0979445665
1178,1806909.832925392
1179,1817205.996704705
1180,1789788.367826418
1181,1804242.162004094
1182,1803236.5125105928
1183,1805771.2468556531
1184,1821757.8117645218
1185,1842335.6790951143
1186,1840727.79260551
1187,1822502.185660124
1188,1822552.080931678
1189,1855734.5042958958
1190,1818457.8479142094
1191,1863979.4973685618
1192,1827717.7846734333
1193,1853514.9795610276
1194,1840415.2886464372
1195,1849824.8291160932
1196,1875448.4964827222
1197,1863377.7083446668
1198,1841625.5800544568
1199,1858014.8192080832
1200,1861947.266519601
1201,1870245.973110725
1202,1868673.5849840203
1203,1940122.78211461
1204,1895387.0798935865
1205,1900410.2436225133
1206,1924657.0866064625
1207,1927619.8072841144
1208,1922417.58223564
1209,1915971.0399050335
1210,1926763.4165813471
1211,1923295.9097294612
1212,1911594.0557596951
1213,1942983.3800884413
1214,1932734.8771283173
1215,1936006.0254961806
1216,1968943.4929505528
1217,1972606.3587623416
1218,1948897.9793570922
1219,1973391.3706653656
1220,1932144.7993518547
1221,1974907.325315954
1222,1966627.364422897
1223,1987575.1300277014
1224,1972334.8203640948
1225,1986307.5259581131
1226,1994081.1296393394
1227,1972541.6148850503
1228,1988142.2044836096
1229,1963748.2243240394
1230,2009392.6986854791
1231,1985985.2340623424
1232,2019827.4506588255
1233,1999027.4767209142
1234,1981610.41915065
1235,2015608.587178034
1236,2025212.9579431813
1237,2041084.280145364
1238,2043425.927704886
1239,2011239.771671581
1240,2056370.0760605587
1241,2095101.0400652434
1242,2047294.787683867
1243,2068982.8409831105
1244,2051511.6504711164
1245,2094039.908554003
1246,2050257.465822402
1247,2045792.5923565486
1248,2052265.069834543
1249,2057189.851774793
1250,2053017.3283580162
1251,2054734.2923184407
1252,2070650.7268402092
1253,2071181.1167016688
1254,2085696.0631204303
1255,2095091.7953725473
1256,2094188.7956590476
1257,2081743.02362284
1258,2084076.8656469372
1259,2088697.6912798854
1260,2090704.464244751
1261,2111782.756380863
1262,2099883.6573677408
1263,2093030.4716324895
1264,2119355.1152283233
1265,2133450.3502999735
1266,2143233.0205807835
1267,2153741.228025494
1268,2144078.0158907077
1269,2113246.341912273
1270,2178029.096567525
1271,2131789.612435363
1272,2142809.9383337316
1273,2166237.7718878654
1274,2156159.011442104
1275,2158129.9755903077
1276,2168851.43236614
1277,2169691.136357116
1278,2137146.999421932
1279,2174737.606213457
1280,2157211.132108902
1281,2148668.012457706
1282,2178194.987821574
1283,2210638.8257534127
1284,2191528.839865987
1285,2221252.3772039483
1286,2181446.038283733
1287,2186946.6294682827
1288,2230222.9482388445
1289,2218642.308500338
1290,2201591.197369426
1291,2210145.4192114156
1292,2219790.1596822673
1293,2213524.4234876144
1294,2235759.1749639297
1295,2231666.654658305
1296,2235950.864440599
1297,2242807.153833558
1298,2235561.1339354236
1299,2213507.090219336
1300,2246162.5459095375
