,account_value
349,1005021.6113574118
350,1005021.6113574118
351,1005021.6113574118
352,1005021.6113574118
353,1005194.2285815529
354,1005194.2285815529
355,1005194.2285815529
356,1005222.4843046216
357,1005486.8918639689
358,1005470.2159581364
359,1005470.2159581364
360,1005464.7180217087
361,1005464.7180217087
362,1005464.7180217087
363,1005464.7180217087
364,1005445.5758833195
365,1005760.4104058477
366,1005535.8519778985
367,1005695.2492684344
368,1005795.1390227559
369,1005795.1390227559
370,1005795.1390227559
371,1005998.9055563842
372,1005998.9055563842
373,1006179.0263900834
374,1006179.0263900834
375,1005960.756033048
376,1006067.7733111467
377,1006034.2658255682
378,1006034.2658255682
379,1006059.6499192761
380,1006059.6499192761
381,1006059.6499192761
382,1006059.6499192761
383,1006059.6499192761
384,1005960.2292512301
385,1005874.0715713612
386,1006081.4211140977
387,1005185.2496578493
388,1006383.0328780158
389,1005867.8791982227
390,1006099.3376830518
391,1005784.6098101307
392,1005422.3976973312
393,1005861.6921513099
394,1006395.3996837126
395,1006106.7720641664
396,1005681.0451636653
397,1005816.3936858893
398,1005565.1319357386
399,1005123.2330631734
400,1005639.7007810839
401,1006089.8791347676
402,1006029.4536246439
403,1006206.3084026718
404,1006032.3044036102
405,1005957.310681908
406,1005792.0946580673
407,1005628.9098418525
408,1005799.961390894
409,1005239.3954367681
410,1005181.8155791957
411,1005332.3186885875
412,1004418.6891781241
413,1004876.4533923764
414,1004262.3884359759
415,1004743.4159063202
416,1004768.8544877883
417,1004405.7477300455
418,1004249.5468617983
419,1004118.7178644907
420,1004365.3734833868
421,1004365.3734833868
422,1004365.3734833868
423,1004484.8110083443
424,1004484.8110083443
425,1004524.1576281848
426,1004730.0344379764
427,1004717.2105101314
428,1004717.2105101314
429,1004717.2105101314
430,1004730.0787854295
431,1004730.0787854295
432,1004681.2116747765
433,1004754.5907125022
434,1004535.0996980527
435,1005048.1597645083
436,1004130.5519182748
437,1004811.1060632037
438,1004458.4148442344
439,1004382.5414032676
440,1004204.0745927459
441,1004049.588095257
442,1004099.85840716
443,1004099.85840716
444,1004099.85840716
445,1004099.85840716
446,1004099.85840716
447,1004099.85840716
448,1004099.85840716
449,1004099.85840716
450,1004344.1515940466
451,1004344.1515940466
452,1004344.1515940466
453,1004311.8908849648
454,1004160.1594601743
455,1004056.785015745
456,1004197.6745411296
457,1004176.233315652
458,1004176.233315652
459,1004176.233315652
460,1004176.233315652
461,1004176.233315652
462,1004176.233315652
463,1004176.233315652
464,1004435.9233200022
465,1004435.9233200022
466,1004435.9233200022
467,1004851.3736314868
468,1004851.3736314868
469,1005064.9977422159
470,1005064.9977422159
471,1005064.9977422159
472,1005064.9977422159
473,1005064.9977422159
474,1005064.9977422159
475,1005064.9977422159
476,1005064.9977422159
477,1005111.779659916
478,1005111.779659916
479,1005023.5360937832
480,1005283.9615590804
481,1005035.0724661724
482,1005470.1139200601
483,1005390.795201092
484,1005390.795201092
485,1005390.795201092
486,1005361.3010062537
487,1005361.3010062537
488,1005361.3010062537
489,1005574.7851977509
490,1005574.7851977509
491,1005574.7851977509
492,1005745.7957574653
493,1005745.7957574653
494,1005785.726912452
495,1005785.726912452
496,1005785.726912452
497,1005927.4452148923
498,1005927.4452148923
499,1006169.8331927368
500,1006169.8331927368
501,1006169.8331927368
502,1006169.8331927368
503,1006169.8331927368
504,1006250.4165566044
505,1006250.4165566044
506,1006410.3388393618
507,1006410.3388393618
508,1006410.3388393618
509,1006481.8164223024
510,1006481.8164223024
511,1006594.4852875199
