,0
Annual return,0.06331019908863644
Cumulative returns,0.13947644869995157
Annual volatility,0.29383348183321234
Sharpe ratio,0.3563016345943712
Calmar ratio,0.17923309140733856
Stability,0.0058127713434242894
Max drawdown,-0.3532282939022289
Omega ratio,1.0739600674570662
Sortino ratio,0.500134881763543
Skew,-0.2849074157717358
Kurtosis,7.757332627783429
Tail ratio,0.9632205360895706
Daily value at risk,-0.03660408923675799
