,0
Annual return,0.0671095097335972
Cumulative returns,0.14815381825256213
Annual volatility,0.28781060252859914
Sharpe ratio,0.36998986291070535
Calmar ratio,0.19576741091463692
Stability,0.02901626673710996
Max drawdown,-0.3428022540629086
Omega ratio,1.0764071866500864
Sortino ratio,0.5202429862771902
Skew,-0.2703643777579517
Kurtosis,7.256717665074602
Tail ratio,0.9785300536799739
Daily value at risk,-0.03583816008875463
