,raw_actions
169,-0.35461873
170,-0.42417008
171,-0.85522056
172,-1.0
173,-1.0
174,-1.0
175,-1.0
176,-1.0
177,-1.0
178,-1.0
179,-1.0
180,-0.7988456
181,-0.96887654
182,-0.6171163
183,-0.5121635
184,-0.90131503
185,-1.0
186,-0.76529986
187,-0.8287875
188,-0.73830646
189,0.05076488
190,0.106874764
191,0.076691374
192,-0.1495858
193,-0.6177901
194,-0.6034708
195,-0.34346983
196,-0.61985964
197,-0.44115007
198,-0.3428958
199,-0.17864674
200,0.07360609
201,0.076441586
202,-0.12837689
203,-0.032603398
204,-0.2270167
205,-0.58991766
206,-0.64918935
207,-0.2502822
208,-0.4027228
209,-0.74516404
210,-0.6583238
211,-0.62917143
212,-0.63665277
213,-0.4433412
214,-0.3109285
215,-0.18163143
216,-0.9341074
217,-1.0
218,-1.0
219,-1.0
220,-1.0
221,-1.0
222,-1.0
223,-0.70773864
224,-1.0
225,-0.77519447
226,-0.89989716
227,-0.85220027
228,-0.6443102
229,-0.30377236
230,-0.3120955
231,-0.26311365
232,-0.22301148
233,-0.3162567
234,-0.3500377
235,0.052920274
236,0.0918141
237,0.20354067
238,0.1411078
239,-0.31883627
240,-0.4254792
241,-0.42785388
242,-0.32025427
243,-0.17001358
244,0.1451654
245,0.16914387
246,0.41876203
247,0.49125993
248,0.27634588
249,0.3995889
250,0.16554147
251,0.4853575
252,0.45813856
253,0.32634577
254,-0.028138708
255,-0.0078530125
256,0.25279084
257,0.29039362
258,0.3899197
259,0.58243597
260,0.29753244
261,0.35834414
262,0.23560235
263,0.09376232
264,0.0600034
265,0.06366934
266,-0.09817059
267,-0.07785235
268,-0.12853244
269,-0.07154435
270,-0.10438055
271,-0.08588581
272,0.68441826
273,0.6825846
274,0.44698948
275,0.43164858
276,0.6197276
277,0.14607637
278,0.11638434
279,0.27162573
280,-0.012153786
281,0.014616626
282,-0.16907272
283,0.2135907
284,0.6407109
285,0.98406255
286,0.33499843
287,0.47202787
288,0.70664954
289,0.7371757
290,0.3075381
291,0.6073356
292,1.0
293,1.0
294,0.7285005
295,-0.084805936
296,-0.06169529
297,-0.3954649
298,-0.6744107
299,0.10342939
300,0.3710591
301,0.3981096
302,0.6074424
303,0.4964455
304,-0.109880164
305,-0.533808
306,-0.5511156
307,-0.7179579
308,-0.8231083
309,-1.0
