,raw_actions
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,0.56545305
41,0.48235148
42,0.4216848
43,0.3956763
44,0.34314728
45,0.26393616
46,0.15799098
47,0.11524647
48,-0.004588656
49,-0.08444127
50,-0.13632938
51,-0.073126964
52,-0.21750972
53,-0.38627636
54,-0.46945006
55,-0.5217705
56,-0.5104494
57,-0.56960833
58,-0.5597878
59,-0.5128883
60,-0.47231066
61,-0.46995455
62,-0.39847565
63,-0.38275492
64,-0.40256116
65,-0.3380573
66,-0.33296838
67,-0.31658205
68,-0.2794691
69,-0.21981436
70,-0.21917868
71,-0.33128834
72,-0.461268
73,-0.44432867
74,-0.47225314
75,-0.52410007
76,-0.5378968
77,-0.55010307
78,-0.67481875
79,-0.6375184
80,-0.64942944
81,-0.5984458
82,-0.60650903
83,-0.6516118
84,-0.6192978
85,-0.70877403
86,-0.8133982
87,-0.91881263
88,-0.84650356
89,-0.862465
90,-0.71588856
91,-0.5815597
92,-0.54213166
93,-0.52860624
94,-0.5098258
95,-0.44163084
96,-0.46009082
97,-0.27676135
98,-0.23387405
99,0.036762968
100,-0.01621075
101,0.022822317
102,-0.021760441
103,0.056002654
104,0.17131269
105,0.12353671
106,0.11495292
107,0.238018
108,0.28974593
109,0.25007877
110,0.2518061
111,0.363686
112,0.50808966
113,0.41127026
114,0.5061589
115,0.6348914
116,0.7846705
117,0.633269
118,0.64143693
119,0.66982394
120,0.76373345
121,0.73883444
122,0.69693506
123,0.71884286
124,0.9561132
125,0.95605946
126,0.86974704
127,0.8647958
128,0.85053647
129,0.7166838
130,0.52753067
131,0.31620017
132,0.27328372
133,0.10117036
134,-0.09049555
135,-0.190267
136,-0.27914432
137,-0.2392745
138,-0.267619
139,-0.30053478
140,-0.3291003
141,-0.47221512
142,-0.58722776
143,-0.6980982
144,-0.6803968
145,-0.65231717
146,-0.5706377
147,-0.56102175
148,-0.6381205
149,-0.6881387
150,-0.8151518
151,-0.8605034
152,-0.8763916
153,-0.9604151
154,-1.0
155,-1.0
156,-1.0
157,-1.0
158,-1.0
