,date,actions
516,2020-12-23,[-66]
517,2020-12-24,[-68]
518,2020-12-28,[-67]
519,2020-12-29,[-70]
520,2020-12-30,[-67]
521,2020-12-31,[-65]
522,2021-01-04,[-57]
523,2021-01-05,[-47]
524,2021-01-06,[-63]
525,2021-01-07,[-75]
526,2021-01-08,[-71]
527,2021-01-11,[-71]
528,2021-01-12,[-81]
529,2021-01-13,[-75]
530,2021-01-14,[-80]
531,2021-01-15,[-88]
532,2021-01-19,[-100]
533,2021-01-20,[-100]
534,2021-01-21,[-100]
535,2021-01-22,[-81]
536,2021-01-25,[-42]
537,2021-01-26,[-54]
538,2021-01-27,[-54]
539,2021-01-28,[-32]
